Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Lost Horizon,James Hilton,"Mission; Henry D. Barnard, an American; Hugh Conway, H.M. Consul; and Captain Charles Mallinson, H.M. Vice-Consul.","Fiction, Survival after airplane accidents, shipwrecks, Utopias, Shangri-La (Imaginary place), Folklore, Survival, Fantasy, Adventure, Fiction, visionary & metaphysical, Shangri-la (imaginary place), fiction, Fiction, action & adventure, Adventure stories, Fantasy fiction, Large type books, Roman, Tibet, Fiction, fantasy, general, Airplane crash survival, Travel, English literature, Survie après accidents d'avion, Romans, nouvelles, Shangri-La (Lieu imaginaire), English Fantasy fiction",1933,No page count available,"eng, rus, fre, ger, pol, chi, tib",No rating,https://openlibrary.org/works/OL2455093W,https://covers.openlibrary.org/b/id/4656607-M.jpg
Die unendliche Geschichte,Michael Ende,"This inscription could be seen on the glass door of a small shop, but naturally this was only the way it looked if you were inside the dimly lit shop, looking out at the street through the plateglass door.","Imaginary Voyages, Bien y mal, Adventure and adventurers, Juvenile fiction, Cuentos de aventuras, Voyages, imaginary, Fantasy, Spanish language materials, Ficción juvenil, Novela fantástica, Fiction, Viajes imaginarios, Good and evil, Children’s Middle Grade Action & Adventure Books, creatures, wolves, oracles, turtles, Courage, Fantastic fiction, Imagination, Wishes, Fantasy fiction, German children's stories, Children's fiction, Magic, fiction, German fiction, Books and reading, Heroes",1979,No page count available,"chi, fre, ita, jpn, rus, vie, dut, spa, ger, eng",No rating,https://openlibrary.org/works/OL2271589W,https://covers.openlibrary.org/b/id/7383413-M.jpg
Where the Red Fern Grows,Wilson Rawls,"As the story opens, a man sees some dogs fighting in an alley.","Social Issues - Friendship, Juvenile Fiction, Children's Books/Ages 9-12 Fiction, Children: Grades 4-6, Social Situations - Adolescence, Social Issues - Adolescence, Classics, Juvenile Fiction / Social Situations / Adolescence, Children's 9-12 - Literature - Classics / Contemporary, Action & Adventure - General, Animals - Dogs, Fiction, children's classics, dogs, hounds, mountains, young adult fiction, Open Library Staff Picks, Classic Literature, Hunting dogs, Human-animal relationships, Hunting, Children's literature, Fiction in English, animals, coming of age, death & grieving, 4th grade reading books, 5th grade reading books, award winning childrens books, Death, Children's fiction, Dogs, fiction, Boys, fiction, Ozark mountains region, fiction, Large type books, Love, fiction, Adventure and adventurers, fiction",1961,No page count available,"eng, fre, chi",No rating,https://openlibrary.org/works/OL465360W,https://covers.openlibrary.org/b/id/7996608-M.jpg
Vol de nuit,Antoine de Saint-Exupéry,"a scene that would never change. This tiny village, he could gladly have made friends with it; the choice once made, a man accepts the issue of his venture and can love the life.","Air pilots, Fiction, Aéronautique, French fiction, Romans, Aeronautics, Air pilots, fiction, Fiction, action & adventure, Continental european fiction (fictional works by one author), Children's fiction, Spanish: Adult Nonfiction, General, Fiction - General, Biography & Autobiography / General, Air mail service, Pilotes d'aéronef, Romans, nouvelles, Poste aérienne",1931,No page count available,"chi, fre, ger, vie, spa, jpn, eng",No rating,https://openlibrary.org/works/OL10267W,https://covers.openlibrary.org/b/id/116397-M.jpg
Runaway Ralph,Beverly Cleary,The small brown mouse named Ralph who was hiding under the grandfather clock did not have much longer to wait before he could ride his motorcycle.,"watchdogs, motorcycling, camping, running away, summer camp, summer, Juvenile fiction, Mice, Fiction, Mice -- Fiction, camps, Humorous Stories, Action & Adventure, animals, Juvenile works, Children's fiction, Mice, fiction, Boys, fiction, Readers, Chapter Books, Classics, social themes, runaways, Souris, Romans, nouvelles, etc. pour la jeunesse, Runaways, fiction, Fiction, general",1970,No page count available,"spa, und, eng",No rating,https://openlibrary.org/works/OL151998W,https://covers.openlibrary.org/b/id/8445074-M.jpg
Tale of Despereaux,Kate DiCamillo,No description available,"Fairy tales, Newbery Medal, Juvenile fiction, Princesses, Cuentos de hadas, Fiction, Ficción juvenil, Ratones, Mice, Princesas, Rats, Action & Adventure, Mice, Hamsters, Guinea Pigs, Animals, Fairy Tales & Folklore, Large type books, Children's fiction, Mice, fiction, American Fantasy fiction, NEWBERRY MEDAL, award:Newbery_award, lexile:670, lexile_range:601-700, age:min:7, age:max:10, grade:min:2, grade:max:5, Fantasy",2003,No page count available,"eng, rus, fre, tur, heb, pol, chi, spa",No rating,https://openlibrary.org/works/OL468677W,https://covers.openlibrary.org/b/id/541143-M.jpg
Schweizerische Robinson,Johann David Wyss,No description available,"Fiction, Survival, Family life, Islands, Juvenile fiction, Survival after airplane accidents, shipwrecks, Family, Juvenile literature, Voyages, Families, Robinsonades, Imaginary, Shipwrecks, Shipwreck survival, Classics, Imaginary Voyages, Castaways, Survival (Title), Children's fiction, Family life, fiction, Islands, fiction, Fiction, family life, Switzerland, fiction, Fiction, fantasy, general, Motion pictures, Motion pictures, juvenile literature, Adventure and adventurers, Wilderness survival, fiction, Shipwrecks, fiction, Fiction, family life, general, Wilderness survival, Familles, Romans, nouvelles, Survie après naufrages, Survie en milieu sauvage, Îles, Adventure and adventurers, fiction, Survival, fiction, Fiction, action & adventure",1828,No page count available,"spa, eng",No rating,https://openlibrary.org/works/OL15406011W,https://covers.openlibrary.org/b/id/8240402-M.jpg
El Club Dumas,Arturo Pérez-Reverte,My name is Boris Balkan and I once translated The Charterhouse of Parma.,"Antiquarians, Collectors and collecting, Fiction, Rare books, Book collectors, Open Library Staff Picks, Books, Portugal spain and France, Ficción, Rare books in fiction, Libros raros, Anticuarios, Antiquarians in fiction, Translations into Russian, Spanish Adventure stories, Rare books -- Fiction., Antiquarians -- Fiction., Fiction, suspense, Fiction, action & adventure, Fiction, thrillers, suspense, Spanish fiction, Spanish language materials, Materiales en español, Novela, Novela española, Fiction, thrillers, general, Fiction, hispanic & latino, Fiction, mystery & detective, historical",1993,No page count available,"jpn, fre, ger, eng, spa, rus, ita",No rating,https://openlibrary.org/works/OL857568W,https://covers.openlibrary.org/b/id/5400241-M.jpg
Wolves of the Calla,Stephen King,No description available,"lightsabers, snitches, androids, Action and adventure fiction, Adventure fiction, epic fiction, Fiction, Heroes, Good and evil, Fantasy fiction, Adventure stories, Good and evil -- Fiction, thrillers, supernatural, fantasy, dark fantasy, Roland (Fictitious character), Science fiction, fantasy, horror, Fiction, fantasy, epic, Roland (fictitious character : king), fiction, Dark tower (imaginary place), fiction, Chang pian xiao shuo, Fiction, fantasy, general, Roland (Fictitious character : King), Maine in fiction, German language materials, Translations into German, American fiction, King, Stephen - Prose & Criticism, Fiction - Fantasy, Fantasy - Dark/Horror, Fiction / General, Fantasy - General",2003,No page count available,"ger, pol, eng, spa, chi, rus, ita",No rating,https://openlibrary.org/works/OL81594W,https://covers.openlibrary.org/b/id/14652470-M.jpg
Artemis Fowl and the Arctic Incident,Eoin Colfer,THE loss of her husband had had a profound effect on Angeline Fowl.,"science fiction, Secuestro, Mothers and sons, Kidnapping, Magic, Magia, Juvenile fiction, Padre e hijos, Fairies, Fathers and sons, Fiction, Novela juvenil, Hadas, Padre e hijo, Ficción juvenil, Children's fiction, Fowl, artemis (fictitious character), fiction, Kidnapping, fiction, Mothers and sons, fiction, Fairies, fiction, Magic, fiction, England, fiction, Fantasy fiction, Father-son relationship, Leprechauns, Fathers and sons, fiction, Large type books, Artemis Fowl (Fictitious character), New York Times bestseller, nyt:series_books=2008-06-22, Parent and child, Fantasy, Adventure stories, Gifted children, Mythical Animals, Father son relationships, Children's stories, Irish, Fées, Romans, nouvelles, etc. pour la jeunesse, Mères et fils, Action & Adventure, General, Boys & Men, Fantasy & Magic, Legends, Myths, Fables, Science & Technology, Mother-son relationship, Sprookjesfiguren, Ierland, Jeugdboeken ; verhalen",2001,No page count available,"fre, dut, por, spa, wel, ger, pol, eng",No rating,https://openlibrary.org/works/OL5725964W,https://covers.openlibrary.org/b/id/8231795-M.jpg
The warlord of Mars #3,"Edgar Rice Burroughs, Aberdeen Press, Jim Killavey, Paula Paula","In the shadows of the forest that flanks the crimson plain by the side of the Lost Sea of Korus in the Valley Dor, beneath the hurtling moons of Mars, speeding their meteoric way close above the bosom of the dying planet, I crept stealthily along the trail of a shadowy form that hugged the darker places with a persistency that proclaimed the sinister nature of its errand.","Classic Literature, Fiction, Historical Fiction, Science Fiction, Dejah Thoris (Fictitious character), real science fiction, John Carter, Mars, Martian series, tharks, throats, sward, ochre, Helium, airships, glass needles, air guns, swords, gravity, Apache, desert, astral travel, U.S. Calvary, Fiction, science fiction, action & adventure, Barsoom (imaginary place), fiction, Carter, john (fictitious character), fiction, Fiction, science fiction, general, Fiction, action & adventure, John Carter (Fictitious character), Large type books",1919,No page count available,eng,No rating,https://openlibrary.org/works/OL1418137W,https://covers.openlibrary.org/b/id/207141-M.jpg
Mrs. Frisby and the Rats of Nimh,"Robert C. O'Brien, Zena Bernstein","the tunnel led gently, downward, and after the first dozen steps they were in darkness.","Ficción juvenil, Fiction, Juvenile fiction, Mice, Ratas, Ratones, Rats, Newbery medal book, Spanish language materials, General, Children's 4-8, Children's Books/Ages 4-8 Fiction, Children's stories, American, Children's stories, Spanish, Translations from English, Translations into Spanish, Spanish: Grades 4-7, Action & Adventure, 5.9., Accelerated Reader, Newbery Medal, Animal experimentation, Animal intelligence, Children's fiction, Mice, fiction, Rats, fiction, Children's stories, farmhouse, experimental studies, friendship, Spanish: Grades 3-4, Adventure and adventurers, fiction, award:Newbery_award, lexile:790, lexile_range:701-800",1970,No page count available,"spa, und, eng",No rating,https://openlibrary.org/works/OL5092623W,https://covers.openlibrary.org/b/id/7762286-M.jpg
Stellaluna,Janell Cannon,"In a warm and sultry forest far, far away, there once lived a mother fruit bat and her new baby.","owls, Juvenile Fiction, Aves, Bats, Birds, Ficción juvenil, Fiction, Juvenile software, Murciélagos, Software, Specimens, Toy and movable books, Picture books, Friendship, Board books, Spanish: Kindergarten, Short Stories, Children's 4-8 - Picturebooks, Children's Books/Ages 4-8 Fiction, Spanish: Grades 2-3, Spanish: Grades 1-2, Animals - Mammals, Animals - Birds, Children's fiction, Bats, fiction, Birds, fiction, Friendship, fiction, Juvenile literature, Action & Adventure, Animals, Baby Animals, Family, Adoption, Chauves-souris, Ouvrages pour la jeunesse, Oiseaux, Fiction, general, Jews, Persecutions, Holocaust, Jewish (1939-1945), Personal narratives, Ethnic relations",1990,No page count available,"chi, spa, eng",No rating,https://openlibrary.org/works/OL86707W,https://covers.openlibrary.org/b/id/11026591-M.jpg
Captain Underpants and the Invasion of the Incredibly Naughty Cafeteria Ladies from Outer Space,Dav Pilkey,"If you were looking for a new words to describe George and Harold, you might come up with kind, funny, smart, determined, and deep.","Fiction, Juvenile fiction, Schools, Heroes, Humorous stories, School principals, Cartoons and comics, Ficción juvenil, Escuelas, Novela humorística, Héroes, Children's fiction, Adventure and adventurers, fiction, School stories, JUVENILE FICTION / Social Themes / Friendship, JUVENILE FICTION / Humorous Stories, Captain Underpants (Fictional character), Heroes and heroines, School superintendents and principals, Humorous fiction, JUVENILE FICTION / Action & Adventure, Caricatures and cartoons, Heroes, fiction, Captain underpants (fictitious character), fiction, Schools, fiction, Teachers, fiction, Captain Underpants (Fictitious character), Extraterrestrial beings, fiction, Humor, Contes infantils, Science fiction, Life on other planets, fiction",1999,No page count available,"chi, ger, eng, spa, por, heb, ita, cat, fre",No rating,https://openlibrary.org/works/OL8119758W,https://covers.openlibrary.org/b/id/277331-M.jpg
La ciudad de las bestias,Isabel Allende,"ALEXANDER COLD AWAKENED at dawn, startled by a nightmare.","Juvenile fiction, Indians of South America, Teenagers, Grandmothers, Fiction, Supernatural, Indios de América del Sur, Adventure and adventurers, Sobrenatural, Amazonas, Valle del Río, Ficción juvenil, Aventuras, Abuelas, Paranormal fiction, Adventure stories, Grossmutter, Jugendbuch, Enkel, Expedition, Amazon river, fiction, Indians of south america, fiction, Grandparents, fiction, Adventure and adventurers, fiction, Fantasy fiction, New York Times reviewed, Children's fiction, Supernatural, fiction, Amazon River Valley in fiction, Grandmothers in fiction, Supernatural in fiction, Adventure and adventurers in fiction, Indians of South America in fiction, Adventure and adventurers -- Fiction, Supernatural -- Fiction, Indians of South America -- Amazon River Valley -- Fiction, Grandmothers -- Fiction, Amazon River Valley -- Fiction, Exploration, Native Americans, Adventure fiction, Large type books, Fiction, action & adventure, Grandparent and child, Rain forests, Nature, Effect of human beings on, Roman d'aventures, Aventuriers, Romans, nouvelles, Nouvelles occultes, Indiens d'Amérique, Grands-mères",2002,No page count available,"ita, fre, ara, gre, spa, ger, eng",No rating,https://openlibrary.org/works/OL1905269W,https://covers.openlibrary.org/b/id/35590-M.jpg
The Second Jungle Book,"Rudyard Kipling, Ralph Cosham, Maurice Wilson, John Lockwood Kipling, andres marquez","The Law of the Jungle-which is by far the oldest law in the world-has arranged for almost every kind of accident that may befall the Jungle People, till now its code is as perfect as time and custom can make it.","Romans, Enfants sauvages, Jungles, Faune de la jungle, Fiction, Jungle animals, Mowgli (Fictitious character), Animals, Legends and stories of Animals, Juvenile fiction, Folklore, Anecdotes, Legends, Short stories, Childrens stories, Juvenile literature, English Adventure stories, Boys, Feral children, British and irish fiction (fictional works by one author), English literature, English fiction, Jungle, English Short stories, Children's stories, English, Classic Literature, Fiction, action & adventure, Fables, Children: Grades 4-6, Children's fiction, Jungle animals, fiction, Jungles, fiction, Mowgli (fictitious character), fiction, India, fiction, Animals, fiction, Fiction, general",1895,No page count available,"eng, rus, fre",No rating,https://openlibrary.org/works/OL19926W,https://covers.openlibrary.org/b/id/2140514-M.jpg
Martin Chuzzlewit,"Charles Dickens, Tim F. LaHaye, Alfred Essarts","AS no lady or gentleman, with any claims to polite breeding, can possibly sympathize with the Chuzzlewit Family without being first assured of the extreme antiquity of the race, it is a great satisfaction to know that it undoubtedly descended in a direct line from Adam and Eve; and was, in the very earliest times, closely connected with the agricultural interest.","Social life and customs, Literature, Description and travel, Travel, British, Fiction, Avarice, Grandfathers, English, Young men, Classic Literature, British and irish fiction (fictional works by one author), England, fiction, United states, history, 19th century, Great britain, history, 19th century, Great britain, history, juvenile literature, United states, history, juvenile literature, Travelers, Family relationships, Caregivers, Architects, Hypocrisy, Swindlers and swindling, History, Accessible book, English literature, Fiction, humorous, general, Fiction, classics, Fiction, general, Inheritance and succession, United states, fiction, Fiction, action & adventure, Grandparents, fiction, Children's fiction",1800,No page count available,"ger, fre, hun, spa, dut, eng",No rating,https://openlibrary.org/works/OL14869242W,https://covers.openlibrary.org/b/id/13112817-M.jpg
Treasure,"Clive Cussler, Justin Scott",No one paid the slightest attention to the pilot as he slipped around the crowd of media correspondents who overflowed from the interior of the VIP lounge.,"Invasions, Dirk Pitt (Fictitious character), Fiction, Treasure troves, Treasure-trove, Adventure fiction, Adventure stories, Alexandrian Library, History, Large type books, Fiction, suspense, Pitt, dirk (fictitious character), fiction, Fiction, thrillers, suspense, Fiction, action & adventure, Greenland, fiction, United states, fiction, Terrorists",1988,No page count available,"ger, eng, spa, tur, pol, ita, fre",No rating,https://openlibrary.org/works/OL84919W,https://covers.openlibrary.org/b/id/8231769-M.jpg
"The Stars, Like Dust","Isaac Asimov, Stephen Thorne",No description available,"Science fiction, Space colonies, Imperialism, Manned space flight, Fiction, Fiction, science fiction, action & adventure, Fiction, science fiction, general fiction",1951,No page count available,"tur, eng, fre, ita, chi, ger",No rating,https://openlibrary.org/works/OL46399W,https://covers.openlibrary.org/b/id/6565338-M.jpg
Raise the Titanic!,Clive Cussler,"The President swiveled in his chair, clasped his hands behind his head, and stared unseeing out of the window of the Oval Office and cursed his lot.","Open Library Staff Picks, Dirk Pitt (Fictitious character), Fiction in English, Fiction, Sea stories, Adventure stories, Underwater exploration, Shipwrecks, Titanic (Steamship), Fiction, action & adventure, Pitt, dirk (fictitious character), fiction, Fiction, espionage, Fiction, thrillers, espionage",1976,No page count available,"ger, heb, ita, tur, eng, fre",No rating,https://openlibrary.org/works/OL84918W,https://covers.openlibrary.org/b/id/14428262-M.jpg
The Poison Belt,Arthur Conan Doyle,No description available,"Professor Challenger (Fictitious character), Fiction, Classic Literature, Science Fiction, British and Irish fiction (fictional works by one author), Fiction, science fiction, general, Fiction, science fiction, action & adventure, Challenger, professor (fictitious character), fiction, English Science fiction, Large type books, Fiction, mystery & detective, general, Black death, Chorea, epidemic, Fiction, action & adventure, Fiction, mystery & detective, traditional",1913,No page count available,"eng, fin",No rating,https://openlibrary.org/works/OL262596W,https://covers.openlibrary.org/b/id/5788361-M.jpg
The Return of Tarzan,Edgar Rice Burroughs,"MAGNIFIQUE!"" ejaculated the Countess de Coude, beneath her breath.","Open Library Staff Picks, Fiction, Tarzan (Fictitious character), Classic Literature, Juvenile Fiction, Non-Classifiable, Wild men, British, Fiction, action & adventure, Tarzan (fictitious character), fiction, Africa, fiction, Fiction, fantasy, general, Large type books, Fiction, general",1915,No page count available,"eng, spa, und",No rating,https://openlibrary.org/works/OL1418249W,https://covers.openlibrary.org/b/id/8239514-M.jpg
Beezus and Ramona,Beverly Cleary,Beezus felt that the biggest trouble with four Ramona was that she was just plain ex.,"readers, chapter books, JUVENILE FICTION, Humorous Stories, Animals, Classics, Action & Adventure, transportation, realistic fiction, juvenile works, mischief, siblings, creativity and imagination, family life, parents, nyt:paperback_books=2010-06-06, Brothers and sisters, Family, Fiction, New York Times bestseller, Sisters, Families, Ramona Quimby (Fictitious character), Kindergarten, Accelerated Reader 4.5., Children's fiction, Family, fiction, Sisters, fiction, Quimby, ramona (fictitious character), fiction, Family life, fiction, Humorous stories",1955,No page count available,"swe, und, dan, ger, eng",No rating,https://openlibrary.org/works/OL151996W,https://covers.openlibrary.org/b/id/9404116-M.jpg
Midwinter,John Buchan,No description available,"Fiction, historical, general, England, fiction, Jacobite rebellion, 1745-1746, fiction, Fiction, action & adventure, Historical fiction, Jacobite Rebellion, 1745-1746, Fiction, Fiction, classics, Fiction, thrillers, historical",1923,No page count available,"gle, eng",No rating,https://openlibrary.org/works/OL76588W,https://covers.openlibrary.org/b/id/880230-M.jpg
Pan,"Knut Hamsun, Tore Rem, Terence Cave","These last few days I have been thinking and thinking of the Nordland summer, with its endless day.","Norway in fiction, Fiction, Norwegian fiction, Translations into English, Classic Literature, Suicide, Norwegian Love stories, Fiction, general, Literature, Continental european fiction (fictional works by one author), Fiction, action & adventure",1900,No page count available,"nor, yid, heb, ger, kur, fin, spa, fre, eng, dan",No rating,https://openlibrary.org/works/OL573192W,https://covers.openlibrary.org/b/id/8242315-M.jpg
The deerslayer,James Fenimore Cooper,ON THE HUMAN imagination events produce the effects of time.,"United States in fiction, Male friendship, Hunters, Scouts and scouting in fiction, Fiction, New York (State) French and Indian War, 1755-1763, Hunters in fiction, Indiens de l'Amérique du Nord, Indians of North America in fiction, Iroquois Indians, Delaware Indians in fiction, Historical fiction, French and Indian War, 1755-1763, Frontier and pioneer life in fiction, Frontier and pioneer life, United States French and Indian War, 1755-1763, Roman, Scouting (Reconnaissance), Delaware Indians, Iroquois Indians  in fiction, History, Iroquois Indians in fiction, Male friendship in fiction, Indians of North America, Juvenile fiction, Artistic Anatomy, Natty Bumppo (Fictitious character), Scouts and scouting, United States  in fiction, Delaware Indians  in fiction, French and Indian War (United States : 1754-1763) fast (OCoLC)fst01800886, General, American fiction (fictional works by one author), Bumppo, natty (fictitious character), fiction, United states, history, french and indian war, 1755-1763, fiction, Indians of north america, fiction, New york (state), fiction, War, Fiction, historical, general, Fiction, war & military, Frontier and pioneer life, fiction, Scouts (Reconnaissance), Scouting (Youth activity), Scouts (Youth organization members), Drama, Thriller, Fiction (American), American literature, Fiction, general, Friendship, fiction, Freundschaft, Mohikaner, Pelztierjäger, Frontier and pioneer life $z New York (State) $v Fiction, Russian language materials, Delaware (Indiens), Romans, nouvelles, Chasseurs, Scoutisme, Histoire, Художественная литература -- США -- Американская литература -- 2-ая пол. 19 в. -- Приключенческие и детективные романы, повести, рассказы, Fiction, action & adventure",1841,No page count available,"rus, ger, eng, fre",No rating,https://openlibrary.org/works/OL77950W,https://covers.openlibrary.org/b/id/8237593-M.jpg
The Human Condition,Hannah Arendt,No description available,"Sociology, Technology, Economics, Humanisme, Sociologie, Sociologia, Handlung, Handelen, Anthropologie philosophique, Technologie, Économie politique, Sociale evolutie, Arbeit, Pensée politique et sociale, Philosophie, Addresses, essays, lectures, Philosophy, Politische Philosophie, Politieke filosofie, Political science, Uitbuiting, Kant, immanuel, 1724-1804, Human beings, Life, Critique et interprétation, Homme, Action (Philosophie), Modernité, Philosophie de l'homme, Économique, Philosophical anthropology, Act (philosophy), Vita activa, Politische Zeitfragen, Sozialphilosophie, Statsvetenskap, Sociologi, Läromedel",1958,No page count available,"eng, fre, ita, spa, por, ger",No rating,https://openlibrary.org/works/OL10460638W,https://covers.openlibrary.org/b/id/5746840-M.jpg
The pioneers,James Fenimore Cooper,"NEAR the centre of the State of New York lies an extensive district of country, whose surface is a succession of hills and dales, or, to speak with greater deference to geographical definitions, of mountains and valleys.","Frontier and pioneer life, Open Library Staff Picks, Natty Bumppo (Fictitious character), Fiction, Classic Literature, Thriller, History, History and criticism, Poetry, Bumppo, Natty (Fictitious character) -- Fiction, Historical fiction, American Historical fiction, American fiction (fictional works by one author), Bumppo, natty (fictitious character), fiction, New york (state), fiction, Fiction, historical, Frontier and pioneer life, fiction, Fiction, historical, general, Children's fiction, Literatura norte-americana, Romance, Fiction, action & adventure, New york (n.y.), fiction, American literature, Fiction, general, Scouts (Reconnaissance), Social life and customs, Manners and customs",1800,No page count available,"eng, fre",No rating,https://openlibrary.org/works/OL77997W,https://covers.openlibrary.org/b/id/9000512-M.jpg
Anansi Boys,"Neil Gaiman, Mónica Faerna, Lenny Henry","It begins, as most things begin, with a song.","Action and adventure fiction, Adventure fiction, Adventure stories, brothers, embezzlement, English fiction, estates, Fantasy, Fantasy fiction, Father-son relationship, Fathers, fathers and sons, Fiction, Fiction, action & adventure, Fiction, fantasy, contemporary, Fiction, humorous, flamingoes, Gods, Humorous fiction, incarnation, karaoke, stoats, talent agencies, virginity, Fathers and sons, fiction, Fiction, humorous, general, Brothers, fiction, Pères et fils, Romans, nouvelles, Frères",2005,No page count available,"spa, dut, eng",No rating,https://openlibrary.org/works/OL679266W,https://covers.openlibrary.org/b/id/12049134-M.jpg
Burning Daylight,Jack London,IT was a quiet night in the Tivoli.,"Bankruptcy, Classic Literature, Fiction, Gold mines and mining, Women pioneers, Fiction, westerns, California, fiction, Fiction, action & adventure, Fiction, thrillers, suspense, American fiction (fictional works by one author)",1910,No page count available,"swe, vie, eng, fin, ger, ita",No rating,https://openlibrary.org/works/OL144821W,https://covers.openlibrary.org/b/id/8245391-M.jpg
Eldest,Christopher Paolini,No description available,"Fantasy, Youths' writings, Dragons, Magic, Fiction, nyt:series_books=2011-06-11, New York Times bestseller, Young Adult Fiction, Juvenile fiction, Dragons -- Fiction, Fantasy fiction, Action & Adventure, General, Animals, Mythical Creatures, Chang pian xiao shuo, Children's fiction, Dragons, fiction, Imaginary places, Dragones, Teenagers, Traducciones al español, Ficción juvenil, Novela fantástica estadounidense, Adolescentes, Spanish language materials",2005,No page count available,"spa, ger, eng, ita, cze, fre, chi, por",No rating,https://openlibrary.org/works/OL5819886W,https://covers.openlibrary.org/b/id/12848701-M.jpg
At The Earth's Core And Out Of Time's Abyss,Edgar Rice Burroughs,IN THE FIRST PLACE PLEASE BEAR IN MIND THAT I do not expect you to believe this story.,"American Science fiction, Classic Literature, Core, Earth, Fiction, Juvenile Fiction, Science Fiction & Fantasy, Science fiction, Fiction, science fiction, action & adventure, Fantasy fiction, Planets, Fiction, general, Adventure stories, Earth (Planet) -- Core -- Fiction, Fiction, science fiction, general, Fiction, action & adventure, American literature",1914,No page count available,eng,No rating,https://openlibrary.org/works/OL1417907W,https://covers.openlibrary.org/b/id/9317372-M.jpg
Sister Carrie,Theodore Dreiser,"When Caroline Meeber boarded the afternoon train for Chicago, her total outfit consisted of a small trunk, a cheap imitation alligator-skin satchel, a small lunch in a paper box, and a yellow leather snap purse, containing her ticket, a scrap of paper with her sister's address in Van Buren Street, and four dollars in money.","American fiction (fictional works by one author), Chicago (ill.), fiction, New york (n.y.), fiction, Fiction, action & adventure, Young women, fiction, Fiction, psychological, Dreiser, theodore, 1871-1945, Mistresses, Young women, Fiction, Actresses, Young women in literature, Large type books, Runaway teenagers, English fiction, Translations into Chinese, Chang pian xiao shuo, New York (N.Y.) -- Fiction, Didactic fiction, Young women -- Fiction, Chicago (Ill.) -- Fiction, Mistresses -- Fiction, Man-woman relationships, City and town life, Sister Carrie (Dreiser, Theodore), Jeunes femmes, Romans, nouvelles, Maîtresses",1900,No page count available,"chi, nor, ger, cze, und, spa, ita, hun, jpn, rus, eng",No rating,https://openlibrary.org/works/OL100203W,https://covers.openlibrary.org/b/id/9330145-M.jpg
The Lost Hero,Rick Riordan,"Even before he got electrocuted, Jason was having a rotten day","nyt:chapter_books=2010-11-06, New York Times bestseller, percy jackson (fictional character), fantasy, adventure, kids, teens, children, Hera (Greek deity), Greek Mythology, Juvenile fiction, Fiction, Gaia (Greek deity), Camps, Monsters, Reading Level-Grade 5, Reading Level-Grade 4, Reading Level-Grade 7, Reading Level-Grade 6, Reading Level-Grade 8, Children's fiction, Fantasy fiction, Gods, fiction, Camps, fiction, Monsters, fiction, Leo Valdez, Jason, Lost, Jason Grace, Percy Jackson, Hero, Perseus, Leo, Percy, The Heroes of Olympus, Rick Riordan, Piper Mclean, Mythology, The, nyt:paperback-books=2012-04-22, Giants, Roman Mythology, Amnesiacs, Large type books, Action & Adventure, Young adult fiction, Olympians, Literatura estadounidense, Novela estadounidense, Siglo XIX, Ciencia ficción - Literatura, Mitología griega, Spanish language materials, Ficción juvenil, Monstruos, Campamentos",2010,No page count available,"por, eng, dut, tur, chi, rus, spa",No rating,https://openlibrary.org/works/OL15401200W,https://covers.openlibrary.org/b/id/12848687-M.jpg
Vingt ans apres̀,Alexandre Dumas,"In a splendid chamber of the Palais Royal, formerly styled the Palais Cardinal, a man was sitting in deep reverie, his head supported on his hands, leaning over a gilt and inlaid table which was covered with letters and papers.","Ficción, Fiction, France, Histoire, Historia, History, Roman, Romans, Swordsmen, Accessible book, Protected DAISY, In library, France, fiction, Three musketeers (fictitious characters), fiction, Continental european fiction (fictional works by one author), Fiction, action & adventure, French fiction, Classic Literature, OverDrive, Fiction, general",1800,No page count available,"und, ger, spa, swe, rus, vie, fin, arm, fre, chi, eng",No rating,https://openlibrary.org/works/OL36462W,https://covers.openlibrary.org/b/id/14564526-M.jpg
Fight Club,"Chuck Palahniuk, James Colby, Javier Calvo Perales, Jordi Cussà Balaguer","TYLER GETS ME a job as a waiter, after that Tyler's pushing a gun in my mouth and saying, the first step to eternal life is you have to die.","Fiction, Millennialism, Young men, Science fiction, open_syllabus_project, Hand-to-hand fighting, Gangs, Self-destructive behavior, Boxing, Aggressiveness, Fiction, general, United states, fiction, Fiction, media tie-in, Fiction, science fiction, action & adventure, Milenarismo, Novela, Hombres jóvenes, Millénarisme, Romans, nouvelles, Jeunes hommes, Novela norteamericana, Apocalyptic fantasies",1996,No page count available,"chi, ita, fre, cat, spa, heb, eng",No rating,https://openlibrary.org/works/OL18941W,https://covers.openlibrary.org/b/id/7890578-M.jpg
