Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
You Are a Champion,Marcus Rashford,"I want to show you how you can be a champion in almost anything you put your mind to. Marcus Rashford MBE is famous worldwide for his skills both on and off the pitch – but before he was a Manchester United and England footballer, and long before he started his inspiring campaign to end child food poverty, he was just an ordinary kid from Wythenshawe, South Manchester. Now the nation's favourite footballer wants to show YOU how to achieve your dreams, in this positive and inspiring guide for life. Written with journalist Carl Anka, You Are a Champion is packed full of stories from Marcus’s own life, brilliant advice and top-tips from performance psychologist Katie Warriner. It will show you how to be the very BEST that you can be. It shows kids how to: - Be comfortable with who you are – you can't be a champion until you're happy being you! - Dream big - Practise like a champion - Get out of your comfort zone and learn from your mistakes - Navigate adversity in a positive way - Find your team - Use your voice and stand up for others - Never stop learning With an afterword by Tim S. Grover. A book that unlocks the joy of reading: From parents on social media: 'My 8 year old decided to finally read a book that wasn't school related.' 'Thank you for inspiring young readers.' 'Hates reading but bought his first book today.'",Juvenile Nonfiction,2021-05-27,240,en,No rating,http://books.google.co.in/books?id=j5oIEAAAQBAJ&printsec=frontcover&dq=popular+books&hl=&cd=457&source=gbs_api,http://books.google.com/books/content?id=j5oIEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Educart CBSE Final Revision Book Term 1 For All Subjects Class 10 (Theory + MCQ Bank + Sample Paper) 2021,Educart,"The Educart Term 1 Final Revision Book for Class 10 is the ultimate practice solution of all the major subjects - Science, Mathematics, Social Science, English, Hindi A and Hindi B. This book includes latest pattern OMR sheets, chapter-wise section maps of all Term 1 topics, detailed solutions of new pattern MCQs and 1 practice sample paper for each subject, giving you the perfect amount of revision for the upcoming board exams.",Study Aids,2021-11-16,268,en,No rating,http://books.google.co.in/books?id=18ZOEAAAQBAJ&printsec=frontcover&dq=popular+books&hl=&cd=458&source=gbs_api,http://books.google.com/books/content?id=18ZOEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Apocrypha,The Prophet of the Fox God,"Discover the myth of the worldwide musicsensation BABYMETAL. Tasked with defeating the forces of darkness and division,the metal spirits must travel through a variety oferas of time, assuming different forms and identities. What we are seeing is notthe BABYMETAL of the present. It's the original story based on BABYMETAL you'venever heard before. The long-hidden metal spirit's apocrypha of the METALRESISTANCE will emerge.",Good and evil,2018,0,en,No rating,http://books.google.co.in/books?id=4HZXswEACAAJ&dq=popular+books&hl=&cd=459&source=gbs_api,http://books.google.com/books/content?id=4HZXswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,"Streaming on Apple TV+ on Christmas Day #1 NEW YORK TIMES BESTSELLER · WALL STREET JOURNAL BESTSELLER · USA TODAY BESTSELLER “The Boy, the Mole, the Fox and the Horse is not only a thought-provoking, discussion-worthy story, the book itself is an object of art.”- Elizabeth Egan, The New York Times From British illustrator, artist, and author Charlie Mackesy comes a journey for all ages that explores life’s universal lessons, featuring 100 color and black-and-white drawings. “What do you want to be when you grow up?” asked the mole. “Kind,” said the boy. Charlie Mackesy offers inspiration and hope in uncertain times in this beautiful book, following the tale of a curious boy, a greedy mole, a wary fox and a wise horse who find themselves together in sometimes difficult terrain, sharing their greatest fears and biggest discoveries about vulnerability, kindness, hope, friendship and love. The shared adventures and important conversations between the four friends are full of life lessons that have connected with readers of all ages.",Philosophy,2019-10-29,66,en,5,http://books.google.co.in/books?id=hRyUDwAAQBAJ&printsec=frontcover&dq=popular+books&hl=&cd=460&source=gbs_api,http://books.google.com/books/content?id=hRyUDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Moor's Last Sigh,Salman Rushdie,"In his first novel since The Satanic Verses, Rushdie gives readers a masterpiece of controlled storytelling, informed by astonishing scope and ambition, by turns compassionate, wicked, poignant, and funny. From the paradise of Aurora's legendary salon to his omnipotent father's sky-garden atop a towering glass high-rise, the Moor's story evokes his family's often grotesque but compulsively moving fortunes in a world of possibilities embodied by India in this century.",Fiction,2010-12-31,526,en,No rating,http://books.google.co.in/books?id=UdeaTciE6HcC&pg=PP1&dq=popular+books&hl=&cd=461&source=gbs_api,http://books.google.com/books/content?id=UdeaTciE6HcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Lost Words,Robert Macfarlane,"From bestselling Landmarks author Robert Macfarlane and acclaimed artist and author Jackie Morris, a beautiful collection of poems and illustrations to help readers rediscover the magic of the natural world.",Art,2018-10-02,128,en,5,http://books.google.co.in/books?id=0y0AtAEACAAJ&dq=popular+books&hl=&cd=462&source=gbs_api,http://books.google.com/books/content?id=0y0AtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Black Leopard, Red Wolf",Marlon James,"THE SUNDAY TIMES NO.1 BESTSELLER Escape into a world of magic and danger with THE DARK STAR TRILOGY. Drawing on a rich tradition of African mythology, fantasy and history, this is the story of a lost child, an extraordinary hunter, and a mystery with many answers . . . *Perfect for fans of Pratchett, George R. R. Martin and Octavia Butler* 'The kind of novel I never realized I was missing until I read it. A dangerous, hallucinatory, ancient Africa, which becomes a fantasy world as well-realized as anything Tolkien made' Neil Gaiman ***** Tracker is a hunter. Known throughout the thirteen kingdoms as one who has a nose, he always works alone. But he breaks his own rule when, hired to find a lost child, he finds himself part of a group of hunters, each stranger and more dangerous than the last. As the mismatched gang follow the boy's scent from perfumed citadels to enchanted darklands, Tracker starts to wonder: Who really is this mysterious boy? Why do so many people want to stop him from being found? And, most important of all, who is telling the truth and who is lying? Marlon James weaves a breathtaking tapestry - at once ancient and startlingly modern - exploring the fundamentals of truth, limits of power, excesses of ambition, and our need to understand them all. Chronicling the same events but telling a very different story - who will you believe? Read THE DARK STAR TRILOGY in any order! Book two, MOON WITCH, SPIDER KING, is available to pre-order now. ***** 'Complex, lyrical, moving and furiously gripping . . . This new book will propel James into a new galaxy of literary stardom' Observer 'A game-changing modern fantasy classic' Financial Times 'James has thrown African cultures, mythologies, religions, histories, world-views and topographies into the mighty cauldron of his imagination to create a work of literary magic' New Statesman",Fiction,2019-02-05,418,en,No rating,http://books.google.co.in/books?id=ExJdDwAAQBAJ&printsec=frontcover&dq=popular+books&hl=&cd=463&source=gbs_api,http://books.google.com/books/content?id=ExJdDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Harry Potter and the Chamber of Secrets,J.K. Rowling,"'There is a plot, Harry Potter. A plot to make most terrible things happen at Hogwarts School of Witchcraft and Wizardry this year.' Harry Potter's summer has included the worst birthday ever, doomy warnings from a house-elf called Dobby, and rescue from the Dursleys by his friend Ron Weasley in a magical flying car! Back at Hogwarts School of Witchcraft and Wizardry for his second year, Harry hears strange whispers echo through empty corridors - and then the attacks start. Students are found as though turned to stone... Dobby's sinister predictions seem to be coming true. Having become classics of our time, the Harry Potter eBooks never fail to bring comfort and escapism. With their message of hope, belonging and the enduring power of truth and love, the story of the Boy Who Lived continues to delight generations of new readers.",Fiction,2015-12-08,344,en,4.5,http://books.google.co.in/books?id=5iTebBW-w7QC&dq=popular+books&hl=&cd=464&source=gbs_api,http://books.google.com/books/content?id=5iTebBW-w7QC&printsec=frontcover&img=1&zoom=1&source=gbs_api
How to Catch a Leprechaun,Adam Wallace,"The #1 New York Times and USA Today bestseller perfect for St. Patrick's Day and beyond! You've been planning night and day, and finally you've created the perfect trap with shamrocks, pots of gold, and rainbows galore! Now all you need to do is wait. Is this the year you'll finally catch the leprechaun? Start a St. Patrick's Day tradition with this fun and lively children's picture book and get inspired to build leprechaun traps of your own at home or in the classroom! Laugh along in this zany story for kids that blends STEAM concepts with hilarious rhymes and vibrant illustrations! How to catch a leprechaun? It's tougher than you think! He'll turn your whole house upside down. He's quicker than a wink! Also in the How to Catch Series: How to Catch a Unicorn How to Catch the Easter Bunny How to Catch an Elf How to Catch a Monster How to Catch a Turkey and more!",Juvenile Fiction,2016-02-02,33,en,No rating,http://books.google.co.in/books?id=Fc2rEAAAQBAJ&pg=PP1&dq=popular+books&hl=&cd=465&source=gbs_api,http://books.google.com/books/content?id=Fc2rEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Max and the Midknights: The Tower of Time,Lincoln Peirce,"INCLUDES A NEW MAX SHORT STORY! NEW YORK TIMES BESTSELLING SERIES • The clock is ticking on Max's final adventure as she races to uncover family secrets. From the creator of the Big Nat series, now an Emmy-nominated animated TV show on Paramount+ and Nickelodeon ""An epic finish to an epic tale!"" -Jeff Kinney, New York Times bestselling author of the Diary of a Wimpy Kid series Everyone's favorite knight-in-training is back...to back! Max's twin is public enemy number one, and it's up to the Midknights to find her before time runs out! But dangers loom, including bloodthirsty trolls, murderous pirates, and even a ruthless king--or two. Can Max and her band of loyal friends unlock the mystery of her past? Lincoln Peirce pens another epic quest in The Tower of Time, book three in the New York Times bestselling Max & the Midknights series.",Juvenile Fiction,2024-09-03,289,en,No rating,http://books.google.co.in/books?id=jv7xEAAAQBAJ&dq=popular+books&hl=&cd=466&source=gbs_api,http://books.google.com/books/content?id=jv7xEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Alchemist (Tamil),Paulo Coelho,"8.5 கோடிப் பிரதிகள் விற்றுச்சாதனை படைத்துள்ள நூல் ஆன்மாவிற்குப் பரவசமூட்டுகின்ற ஞானத்தை உள்ளடக்கிய எளிய, சக்திவாய்ந்த இப்புத்தகம், ஆன்டலூசியா பகுதியைச் சேர்ந்த, சான்டியாகோ என்ற செம்மறியாட்டு இடையன் ஒருவனைப் பற்றியது. அவன் ஸ்பெயினில் உள்ள தன்னுடைய சொந்த கிராமத்திலிருந்து புறப்பட்டு, பிரமிடுகளில் புதைத்து வைக்கப்பட்டுள்ள ஒரு பொக்கிஷத்தைத் தேடி எகிப்தியப் பாலைவனத்திற்குச் செல்லுகிறான். வழியில் அவன் ஒரு குறவர்குலப் பெண்ணையும், தன்னை br>ஓர் அரசர் என்று கூறிக் கொள்ளுகின்ற br>ஓர் ஆணையும், ஒரு ரசவாதியையும் சந்திக்கிறான். அவர்கள் அனைவரும், அவன் தேடிக் கொண்டிருக்கின்றன பொக்கிஷத்திற்கு இட்டுச் செல்லக்கூடிய பாதையை அவனுக்குக் காட்டுகின்றனர். அது என்ன பொக்கிஷம் என்பதோ, வழியில் எதிர்ப்படும் முட்டுக்கட்டைகளை சான்டியாகோவால் சமாளிக்க முடியுமா என்பதோ அவர்கள் யாருக்கும் தெரியாது. ஆனால், லௌகிகப் பொருட்களைத் தேடுவதில் தொடங்குகின்ற ஒரு br>பயணம், தனக்குள் இருக்கும் பொக்கிஷத்தைக் கண்டறிகின்ற ஒன்றாக மாறுகிறது. வசீகரமான, உணர்வுகளைத் தட்டியெழுப்புகின்ற, மனிதாபிமானத்தைப் போற்றுகின்ற இக்கதை, நம்முடைய கனவுகளின் சக்திக்கும் நம்முடைய இதயம் சொல்லுவதைக் கேட்க வேண்டியதன் முக்கியத்துவத்திற்குமான ஒரு நிரந்தரச் சான்றாகும்.",Fiction,No date available,162,ta,No rating,http://books.google.co.in/books?id=K3KODwAAQBAJ&printsec=frontcover&dq=popular+books&hl=&cd=467&source=gbs_api,http://books.google.com/books/content?id=K3KODwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Think Like a Monk,Jay Shetty,"Jay Shetty, social media superstar and host of the #1 podcast On Purpose, distills the timeless wisdom he learned as a monk into practical steps anyone can take every day to live a less anxious, more meaningful life. When you think like a monk, you’ll understand: -How to overcome negativity -How to stop overthinking -Why comparison kills love -How to use your fear -Why you can’t find happiness by looking for it -How to learn from everyone you meet -Why you are not your thoughts -How to find your purpose -Why kindness is crucial to success -And much more... Shetty grew up in a family where you could become one of three things—a doctor, a lawyer, or a failure. His family was convinced he had chosen option three: instead of attending his college graduation ceremony, he headed to India to become a monk, to meditate every day for four to eight hours, and devote his life to helping others. After three years, one of his teachers told him that he would have more impact on the world if he left the monk’s path to share his experience and wisdom with others. Heavily in debt, and with no recognizable skills on his résumé, he moved back home in north London with his parents. Shetty reconnected with old school friends—many working for some of the world’s largest corporations—who were experiencing tremendous stress, pressure, and unhappiness, and they invited Shetty to coach them on well-being, purpose, and mindfulness. Since then, Shetty has become one of the world’s most popular influencers. In 2017, he was named in the Forbes magazine 30-under-30 for being a game-changer in the world of media. In 2018, he had the #1 video on Facebook with over 360 million views. His social media following totals over 38 million, he has produced over 400 viral videos which have amassed more than 8 billion views, and his podcast, On Purpose, is consistently ranked the world’s #1 Health and Wellness podcast. In this inspiring, empowering book, Shetty draws on his time as a monk to show us how we can clear the roadblocks to our potential and power. Combining ancient wisdom and his own rich experiences in the ashram, Think Like a Monk reveals how to overcome negative thoughts and habits, and access the calm and purpose that lie within all of us. He transforms abstract lessons into advice and exercises we can all apply to reduce stress, improve relationships, and give the gifts we find in ourselves to the world. Shetty proves that everyone can—and should—think like a monk.",Self-Help,2020-09-08,352,en,4.5,http://books.google.co.in/books?id=N-T7DwAAQBAJ&printsec=frontcover&dq=popular+books&hl=&cd=468&source=gbs_api,http://books.google.com/books/content?id=N-T7DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Captive Prince,C. S. Pacat,"From global phenomenon C. S. Pacat comes the first novel in her critically acclaimed Captive Prince trilogy. Damen is a warrior hero to his people, and the rightful heir to the throne of Akielos, but when his half brother seizes power, Damen is captured, stripped of his identity, and sent to serve the prince of an enemy nation as a pleasure slave. Beautiful, manipulative and deadly, his new master Prince Laurent epitomizes the worst of the court at Vere. But in the lethal political web of the Veretian court, nothing is as it seems, and when Damen finds himself caught up in a play for the throne, he must work together with Laurent to survive and save his country. For Damen, there is just one rule: never, ever reveal his true identity. Because the one man Damen needs is the one man who has more reason to hate him than anyone else...",Fiction,2014-01-28,203,en,5,http://books.google.co.in/books?id=_8S7AgAAQBAJ&pg=PP1&dq=popular+books&hl=&cd=469&source=gbs_api,http://books.google.com/books/content?id=_8S7AgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
English Literature in Context,Paul Poplawski,"From Anglo-Saxon runes to postcolonial rap, this undergraduate textbook covers the social and historical contexts of the whole of the English literature.",Literary Criticism,2017-05-18,757,en,No rating,http://books.google.co.in/books?id=ddQoDwAAQBAJ&printsec=frontcover&dq=popular+books&hl=&cd=470&source=gbs_api,http://books.google.com/books/content?id=ddQoDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Network Effect,Martha Wells,"WINNER of the 2021 Hugo, Nebula and Locus Awards! The first full-length novel in Martha Wells' New York Times and USA Today bestselling Murderbot Diaries series. An Amazon Best of the Year So Far Pick Named a Best of 2020 Pick for NPR | Book Riot | Polygon “I caught myself rereading my favorite parts... and I can’t recommend it enough.” —The New York Times You know that feeling when you’re at work, and you’ve had enough of people, and then the boss walks in with yet another job that needs to be done right this second or the world will end, but all you want to do is go home and binge your favorite shows? And you're a sentient murder machine programmed for destruction? Congratulations, you're Murderbot. Come for the pew-pew space battles, stay for the most relatable A.I. you’ll read this century. — I’m usually alone in my head, and that’s where 90 plus percent of my problems are. When Murderbot's human associates (not friends, never friends) are captured and another not-friend from its past requires urgent assistance, Murderbot must choose between inertia and drastic action. Drastic action it is, then. The Murderbot Diaries All Systems Red Artificial Condition Rogue Protocol Exit Strategy Network Effect Fugitive Telemetry System Collapse At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.",Fiction,2020-05-05,316,en,3.5,http://books.google.co.in/books?id=0AGrDwAAQBAJ&printsec=frontcover&dq=popular+books&hl=&cd=471&source=gbs_api,http://books.google.com/books/content?id=0AGrDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Angels & Demons,Dan Brown,"The murder of a world-famous physicist raises fears that the Illuminati are operating again after centuries of silence, and religion professor Robert Langdon is called in to assist with the case.",Fiction,2006-05-23,496,en,4.5,http://books.google.co.in/books?id=yTm_C8TWpkcC&printsec=frontcover&dq=popular+books&hl=&cd=473&source=gbs_api,http://books.google.com/books/content?id=yTm_C8TWpkcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
One to Watch,Kate Stayman-London,"NATIONAL BESTSELLER • Real love . . . as seen on TV. A plus-size bachelorette brings a fresh look to a reality show in this razor-sharp, “divinely witty” (Entertainment Weekly) debut. “Effortlessly fun and clever . . . I found the tension impeccable . . . and that made my reading experience incredibly propulsive. Read it in a day and a half.”—Emily Henry, #1 bestselling author of Beach Read and The People We Meet on Vacation NAMED ONE OF THE BEST BOOKS OF THE YEAR BY Time • NPR • Marie Claire • Mashable Bea Schumacher is a devastatingly stylish plus-size fashion blogger who has amazing friends, a devoted family, legions of Insta followers—and a massively broken heart. Like the rest of America, Bea indulges in her weekly obsession: the hit reality show Main Squeeze. The fantasy dates! The kiss-off rejections! The surprising amount of guys named Chad! But Bea is sick and tired of the lack of body diversity on the show. Since when is being a size zero a prerequisite for getting engaged on television? Just when Bea has sworn off dating altogether, she gets an intriguing call: Main Squeeze wants her to be its next star, surrounded by men vying for her affections. Bea agrees, on one condition—under no circumstances will she actually fall in love. She’s in this to supercharge her career, subvert harmful beauty standards, inspire women across America, and get a free hot air balloon ride. That’s it. But when the cameras start rolling, Bea realizes things are more complicated than she anticipated. She’s in a whirlwind of sumptuous couture, Internet culture wars, sexy suitors, and an opportunity (or two, or five) to find messy, real-life love in the midst of a made-for-TV fairy tale. In this joyful, wickedly observant debut, Bea has to decide whether it might just be worth trusting these men—and herself—for a chance to live happily ever after.",Fiction,2020-07-07,434,en,5,http://books.google.co.in/books?id=_UO2DwAAQBAJ&printsec=frontcover&dq=popular+books&hl=&cd=474&source=gbs_api,http://books.google.com/books/content?id=_UO2DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Married with Zombies,Jesse Petersen,"A heartwarming tale of terror in the middle of the zombie apocalypse. Meet Sarah and David. Once upon a time they met and fell in love. But now they're on the verge of divorce and going to couples' counseling. On a routine trip to their counselor, they notice a few odd things -- the lack of cars on the highway, the missing security guard, and the fact that their counselor, Dr. Kelly, is ripping out her previous client's throat. Meet the Zombies. Now, Sarah and David are fighting for survival in the middle of the zombie apocalypse. But, just because there are zombies, doesn't mean your other problems go away. If the zombies don't eat their brains, they might just kill each other.",Fiction,2010-09-01,157,en,5,http://books.google.co.in/books?id=IYDt91cj35EC&dq=popular+books&hl=&cd=475&source=gbs_api,http://books.google.com/books/content?id=IYDt91cj35EC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Public Speaking and Influencing Men in Business,Dale Carnegie,This Is A New Release Of The Original 1913 Edition.,Uncategorized,2014-03-30,338,en,No rating,http://books.google.co.in/books?id=SVqOoAEACAAJ&dq=popular+books&hl=&cd=476&source=gbs_api,http://books.google.com/books/content?id=SVqOoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Clockwork Orange,Anthony Burgess,"""A brilliant novel . . . a savage satire on the distortions of the single and collective minds."" -New York Times ""Anthony Burgess has written what looks like a nasty little shocker, but is really that rare thing in English letters: a philosophical novel."" -Time",Fiction,2011,357,en,3,http://books.google.co.in/books?id=42FwRAAACAAJ&dq=popular+books&hl=&cd=477&source=gbs_api,http://books.google.com/books/content?id=42FwRAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Happy Days,Gabrielle Bernstein,"A ** NEW YORK TIMES BESTSELLER! ** IF YOU WERE FREE FROM FEAR, WHO WOULD YOU HAVE THE FREEDOM TO BE? In Happy Days, #1 New York Times best-selling author Gabrielle Bernstein charts a clear path to releasing inner child wounds, unlearning fear, and remembering love so you can enjoy inner peace every day. What if you could wake up every day without anxiety? View your past with purpose, not regret? Live happy, peaceful, and free from fear? You can be the happiest person you know—and Gabrielle Bernstein will show you how. Gabby has long been loved as a spiritual teacher speaking to tens of thousands in sold-out venues throughout the world, and catalyst for profound inner change. Happy Days presents her most powerful teaching yet: a plan for transforming the pain of your past traumas, whatever that may be, into newfound strength and freedom. In this empowering book for releasing trauma, you’ll learn: Why most people feel frozen in mental health patterns that make them unhappy—and what to do about it 9 transformational, yet untapped, techniques for peace and genuine happiness—from “reparenting” yourself to bodywork practices that work for freeing the stuck energy of past unprocessed trauma from your body The mindset shift that can do more for you than decades of personal work How to speak the unspeakable and go into the places that scare you—and come away with peace of mind and freer than ever before! ""This book is a game-changer filled with honesty and openness. The vulnerability Gabby offers within the pages of Happy Days will make you feel less alone."" -Dr. Shefali Tsabary New York Times bestselling author and clinical psychologist Chapter Titles Include: Willing to Become Free Become Brave Enough to Wonder Why We Run Hiding behind the Body Speaking the Unspeakable Don't Call Me Crazy Love Every Part Freeing What's Frozen Reparenting Yourself Happy Days Ahead “This book is my gift to you,” Gabby writes. “It will answer your questions about why you feel blocked, scared, anxious, depressed, or alone, and it will liberate you from the belief system that has kept you small for so long. . . . By taking this path you will become the best version of yourself. You will become new.” No matter what you've been through in life, you can have a future filled with freedom, inner peace and happy days.","Body, Mind & Spirit",2022-02-22,249,en,No rating,http://books.google.co.in/books?id=6tg7EAAAQBAJ&pg=PP1&dq=popular+books&hl=&cd=479&source=gbs_api,http://books.google.com/books/content?id=6tg7EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Take a Hint, Dani Brown",Talia Hibbert,"'Talia Hibbert is a rockstar! Her writing is smart, funny, and sexy' Meg Cabot 'The author's charm and wit sings off the page in this delightful fake-romance fare' Bolu Babalola, bestselling author of Love in Colour USA Today bestselling author Talia Hibbert returns with another charming romantic comedy about a young woman who agrees to fake date her friend after a video of him 'rescuing' her from their office building goes viral - perfect for fans of Sally Thorne, Jasmine Guillory and Helen Hoang! Danika Brown knows what she wants: professional success, academic renown and an occasional roll in the hay to relive all that career-driven tension. But romance? Been there, done that, burned the T-shirt. So Dani asks the universe for the perfect friend-with-benefits... When brooding security guard Zafir Ansari rescues her from a workplace fire drill gone wrong, it's an obvious sign: PhD student Dani and ex-rugby player Zaf are destined to sleep together. But before she can explain that fact, a video of the heroic rescue goes viral. Now half the internet is shipping #DrRugbae - and Zaf is begging Dani to play along. Dani's plan is simple: fake a relationship in public, seduce Zaf behind the scenes. But grumpy Zaf is secretly a romantic - and he's determined to corrupt Dani's stone-cold realism. With every fake date and midnight meeting, Dani's easy lay becomes more complex than her thesis. Has her wish backfired? Or is the universe waiting for her to take a hint? Why readers love Talia Hibbert 'The perfect combination of hilarious and heartfelt, comforting and caressing your soul, Take a Hint, Dani Brown is an unforgettable game changer of a romantic comedy . . . the holy grail of romantic comedy perfection' The Nerd Daily 'Funny, deep, and romantic as hell. Will leave you smiling for days' Kirkus Reviews (starred review) 'Tender, joyous, and hot as all get-out, this is sure to make readers swoon' Publishers Weekly (starred review) 'Funny, sexy and intensely romantic' Lucy Parker, author of The Austen Playbook 'Clever, sweet, sexy and brilliant' Carrie Ann Ryan, New York Times bestselling author 'So so so so good' Andie J. Christopher, USA Today bestselling author of Not the Girl You Marry 'A pure exuberant delight. I loved this book... Exactly what a romance should be' KJ Charles, author of Proper English '[An] awesome book, so full of heart and warmth and feels!' Charlotte Stein, author of Never Sweeter 'A magical friends-to-lovers tale . . . this tale will appeal to all contemporary romance fans, including those who enjoy British romantic comedies' Booklist (starred review)",Fiction,2020-06-23,400,en,No rating,http://books.google.co.in/books?id=zlOlDwAAQBAJ&printsec=frontcover&dq=popular+books&hl=&cd=480&source=gbs_api,http://books.google.com/books/content?id=zlOlDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Heaven Official's Blessing: Tian Guan Ci Fu (Novel) Vol. 2,Mo Xiang Tong Xiu,"THE TOUCH OF A HAND, A ROLL OF THE DICE Xie Lian has confirmed that the bewitching youth San Lang is actually Hua Cheng, one of the Four Calamities and a supreme ghost despised by all heavenly officials. Still, he has trouble matching the terror of his companion’s reputation with the charming, clever, and protective young man he’s come to know. When a distress signal leads Xie Lian into Ghost City, a bustling metropolis containing all the horrors and delights of the dead, he sees Hua Cheng in his element—and his true form—for the first time. But despite their chemistry and care for one another, there are missions to fulfill and secrets to uncover, and Xie Lian’s centuries of troubled history are never far behind.",Fiction,2022-02-15,0,en,No rating,http://books.google.co.in/books?id=7LuQEAAAQBAJ&dq=popular+books&hl=&cd=481&source=gbs_api,http://books.google.com/books/content?id=7LuQEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Legends of Khasak,O. V. Vijayan,"A restlessness born of guilt and despair leads Ravi to embark on a journey that ends in the remote village of Khasak in the picturesque Palghat countryside in Kerala. A land from the past, potent with dreams and legends, enfolds the traveller in a powerful and unsettling embrace. Ravi is bewitched and entranced as everything around him-the villagers; their children whom he teaches in a makeshift school; the elders who see him as a threat; the toddy-tappers; the shamans-takes on the quality of myth. And then reality, painful and threatening, begins to intrude on the sojourner's resting place and Ravi begins to understand that there is no escape from the relentless dictates of karma... Often poetic and dark, always complex and rich, The Legends of Khasak, O.V. Vijayan's much-acclaimed first novel, translated into English by the author, is an extraordinary achievement",Fiction,2008,220,en,No rating,http://books.google.co.in/books?id=VEs6FPoNq-gC&printsec=frontcover&dq=popular+books&hl=&cd=482&source=gbs_api,http://books.google.com/books/content?id=VEs6FPoNq-gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Piranesi,Susanna Clarke,"WINNER OF THE 2021 WOMEN'S PRIZE FOR FICTION A Sunday Times & New York Times bestseller The spectacular new novel from the bestselling author of JONATHAN STRANGE & MR NORRELL, 'one of our greatest living authors' (NEW YORK MAGAZINE) __________________________________ Piranesi lives in the House. Perhaps he always has. In his notebooks, day after day, he makes a clear and careful record of its wonders: the labyrinth of halls, the thousands upon thousands of statues, the tides that thunder up staircases, the clouds that move in slow procession through the upper halls. On Tuesdays and Fridays Piranesi sees his friend, the Other. At other times he brings tributes of food to the Dead. But mostly, he is alone. Messages begin to appear, scratched out in chalk on the pavements. There is someone new in the House. But who are they and what do they want? Are they a friend or do they bring destruction and madness as the Other claims? Lost texts must be found; secrets must be uncovered. The world that Piranesi thought he knew is becoming strange and dangerous. The Beauty of the House is immeasurable; its Kindness infinite. __________________________________ 'What a world Susanna Clarke conjures into being ... Piranesi is an exquisite puzzle-box' DAVID MITCHELL 'It subverts expectations throughout ... Utterly otherworldly' GUARDIAN 'Piranesi astonished me. It is a miraculous and luminous feat of storytelling' MADELINE MILLER 'Brilliantly singular' SUNDAY TIMES 'A gorgeous, spellbinding mystery ... This book is a treasure, washed up upon a forgotten shore, waiting to be discovered' ERIN MORGENSTERN 'Head-spinning ... Fully imagined and richly evoked' TELEGRAPH",Fiction,2020-09-15,273,en,No rating,http://books.google.co.in/books?id=pPa0DwAAQBAJ&printsec=frontcover&dq=popular+books&hl=&cd=483&source=gbs_api,http://books.google.com/books/content?id=pPa0DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
