Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
They Came to Baghdad,Agatha Christie,Captain Crosbie came out of the bank with the pleased air of one who has cashed a cheque and has discovered that there is just a little more in his account than he thought there was.,"English Spy stories, Fiction, Mystery, Conspiracy, French literature, French Short stories, Large type books, Mystery and detective stories, English fiction, Fiction, mystery & detective, traditional, Fiction, mystery & detective, women sleuths, Fiction, thrillers, espionage, Fiction, suspense, Middle east, fiction, Fiction, mystery & detective, general, English literature, Creative activities and seat work, Detective and mystery stories, Roman policier, Iraq, fiction",1951,No page count available,"heb, ara, chi, eng, fre, ger, ita, spa, pol",No rating,https://openlibrary.org/works/OL472215W,https://covers.openlibrary.org/b/id/12846782-M.jpg
The Client,John Grisham,"Mark was eleven and had been smoking off and on for two years, never trying to quit but being careful not to get hooked.","suicide, Fifth Amendment, lawyers, FBI, United States attorney, legal thriller, Organized crime, USA, Fiction, Child witnesses, Murder, Brothers, Legal stories, Mystery, Attorney and client, Confidential communications, Fiction in Italian, Women lawyers, Suicide victims, Suspense, Mafia, Women lawyers -- Fiction, Attorney and client -- Fiction, Child witnesses -- Fiction, Suicide victims -- Fiction, Organized crime -- Fiction, Brothers -- Fiction, New Orleans (La.) -- Fiction, Memphis (Tenn.) -- Fiction, USA Federal Bureau of Investigation, Fiction, mystery & detective, general, Fiction, thrillers, general, Priče umorov, V leposlovju, Pravnice, Mafija, Najeti morilci, Pravniki, Zaščita prič, Large type books, Louisiana, fiction, New orleans (la.), fiction, Fiction, legal, Lawyers, fiction, Fiction, thrillers, suspense, Women lawyers, fiction, Crime, fiction, Brothers, fiction, Tennessee, fiction, American Legal stories, Translations into German, Romans, nouvelles, Avocates, Enfants témoins, Suicidés, Crime organisé, Frères",1993,No page count available,"chi, kor, fre, ita, jpn, rus, dut, spa, ger, eng",No rating,https://openlibrary.org/works/OL77022W,https://covers.openlibrary.org/b/id/8443273-M.jpg
Alias Grace,Margaret Atwood,Out of the gravel there are peonies growing.,"Fiction, Trials (Murder), Women murderers, Murder, History, Romans, Marks, Grace, née 1827, Marks, Grace, b. 1827, Mystery & Detective, Historical, Crime, Biographical fiction, Large type books, Asesinato, Procesos por asesinato, Historia, Ficción, Fiction, historical, New York Times reviewed, Canada, fiction, Canadian fiction (fictional works by one author), Fiction, historical, general, Fiction, mystery & detective, historical",1996,No page count available,"heb, lit, ita, chi, dut, per, fre, spa, fin, dan, pol, ger, nor, ara, swe, eng, rus, por, gre",No rating,https://openlibrary.org/works/OL675834W,https://covers.openlibrary.org/b/id/6642671-M.jpg
A Time to Kill,John Grisham,Billy Ray Cobb was the younger and smaller of the two rendnecks.,"african american girls, attorney and client, capital murder, capital punishment, child sexual abuse, crime fiction, crimes against african american girls, detective and mystery fiction, detective and mystery stories, disbarment, district attorneys, fiction, homicide, investigation, ku klux clan, lawyers, legal fiction, legal stories, legal thriller, literature, m16 rifles, murder, murder trials, mystery & detective fiction, mystery fiction, pro bono publico, psychological fiction, race relations, revenge, suspense fiction, thriller, thrillers, trials (murder), vigilantes, white supremacy, Fiction, thrillers, Fiction, suspense, Mississippi, fiction, Fiction, legal, Crime, fiction, Fiction, psychological, Brigance, jake (fictitious character), fiction, Lawyers, fiction, Fiction, thrillers, general, Fiction, thrillers, suspense, Crimes against, Race discrimination, Filles noires américaines, Romans, nouvelles, Crimes contre, Procès (Meurtre), Vengeance, Discrimination raciale, Fiction, general",1989,No page count available,"hrv, chi, ita, fre, jpn, rus, dut, spa, bul, ger, eng",No rating,https://openlibrary.org/works/OL77001W,https://covers.openlibrary.org/b/id/8445673-M.jpg
Inferno,Dan Brown,Eu sou a Sombra.,"Dante Alighieri, 1265-1321, Code and cipher stories, Fiction, Cryptographers, Robert Langdon (Fictitious character), Langdon, Robert (Fictitious character), Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Fiction, thrillers, Langdon, robert (fictitious character), fiction, Italy, fiction, Large type books, Fiction, thrillers, general, Inferno (Dante Alighieri), Chang pian xiao shuo, Detective and mystery stories, American fiction, Signs and symbols, Cifras y claves, Novela, Símbolos, Criptógrafos, NOVELA ESTADOUNIDENSE, LITERATURA ESTADOUNIDENSE, NOVELA POLICIACA, HISTORIAS DE AVENTURAS, Employees, College teachers, Classical Art, Amerikanisches Englisch, Suspense fiction, Adventure stories, Cryptography, Harvard University, nyt:hardcover-fiction=2013-06-02, New York Times bestseller, New York Times reviewed, collectionid:dbrl",2013,No page count available,"swe, chi, kor, ita, fre, rus, dut, por, spa, dan, ger, pol, eng",No rating,https://openlibrary.org/works/OL16804289W,https://covers.openlibrary.org/b/id/9322673-M.jpg
Breaking Dawn,Stephenie Meyer,No description available,"School stories, Edward Cullen (Fictitious character), Vampires, Bella Swan (Fictitious character), Juvenile fiction, nyt:series_books=2008-03-15, Fiction, Werewolves, Interpersonal relations, Young adult fiction, Mystery fiction, New York Times bestseller, High schools, Schools, Marriage, Horror fiction, Supernatural, Children's fiction, Vampires, fiction, Werewolves, fiction, Marriage, fiction, Washington (state), fiction, Supernatural, fiction, Large type books, Novela de misterio, Hombres lobo, Relaciones humanas, Escuelas, Vampiros, Matrimonio, Novela de terror, Ficción, Escuelas secundarias, Yan qing xiao shuo, Chang pian xiao shuo, Paranormal fiction, Triangles (Interpersonal relations), Russian language materials, Horror stories, Mystery and detective stories, Man-woman relationships, Vampir, Phantastische Literatur, Liebe, Frau, Dating (Social customs), Ouvrages de fiction, Fiction, fantasy, general, Swan, Bella (Personnage fictif), Romans, nouvelles, Cullen, Edward (Personnage fictif), Black, Jacob (Personnage fictif), Loups-garous, Adolescentes, Vampiers, Zwangerschap, Verliefdheid, Jeugdboeken ; verhalen, Love, fiction, Schools, fiction, Romans, nouvelles, etc. pour la jeunesse, Amours, Mariage, Portuguese fiction, Cullen, Edward (Fictitious character",2008,No page count available,"tur, spa, ger, dut, por, kor, vie, rus, tha, fre, chi, pol, eng",No rating,https://openlibrary.org/works/OL5720022W,https://covers.openlibrary.org/b/id/12643419-M.jpg
Firestarter,Stephen King,"""Daddy, I'm tired,"" the little girl in the red pants and the green blouse said fretfully.","Genetic Engineering, suspense, Fiction, Psychokinesis, Fire, Horror, Psychic ability, Science fiction, horror thriller, telekinesis, migraines, bleeding, pyrokinesis, hit men, Cherokees, Vietnam veterans, janitors, Rolling Stone, Fiction, horror, Horror tales, American Authors, Children, Testing laboratories, Psychokineses, Fiction, science fiction, general, Fiction, mystery & detective, general, Fiction, media tie-in, Accessible book, Protected DAISY",1980,No page count available,"tur, fre, rus, dut, spa, ger, pol, eng",No rating,https://openlibrary.org/works/OL81623W,https://covers.openlibrary.org/b/id/12015446-M.jpg
The Lightning Thief,Rick Riordan,"Look, I didn't want to be a half-blood.","Fiction, Greek Mythology, Zeus (Greek deity), Juvenile fiction, Fathers and sons, Hades (Greek deity), Poseidon (Greek deity), Camps, Friendship, Fantasy fiction, Fantasy, Young Adult Fiction, New York Times bestseller, nyt:series_books=2007-07-21, Mythology, Greek, Juvenile fiction.., Identity (Philosophical concept), Identity, Adaptations, Greek Gods, Comic books, strips, Cartoons and comics, Children's fiction, Camps, fiction, Friendship, fiction, Fathers and sons, fiction, Gods, fiction, Large type books, mirror, pdf.yt, Graphic novels, Action & Adventure, Fantasy & Magic, Legends, Myths, Fables, Voyages and travels, Father-son relationship, Gods and goddesses, Literature and fiction, juvenile, Children's Books -- Literature -- Action & Adventure, Children's Books -- Literature -- Fairy Tales, Folk Tales & Myths -- Greek & Roman, Children's Books -- Literature -- Popular Culture, Children's Books -- Literature -- Science Fiction, Fantasy, Mystery & Horror -- Science Fiction, Fantasy, & Magic, Literature & Fiction -- World Literature -- Mythology, Child and youth fiction, Science fiction, fantasy, horror, New York Times reviewed, Mythologie grecque, Romans, nouvelles, etc. pour la jeunesse, Colonies de vacances, Amitié, Pères et fils, Dioses griegos, Spanish language materials, Amistad, Ficción juvenil, Padres e hijos, Campamentos, Mitología griega, Spanish language, Children's books, Libros ilustrados para niños, Dieux grecs, Novela juvenil, Materiales en espñaol, Quakers",2005,No page count available,"chi, dut, fre, ger, vie, spa, por, rum, eng",No rating,https://openlibrary.org/works/OL492658W,https://covers.openlibrary.org/b/id/7239831-M.jpg
The Chamber,John Grisham,THE DECISION to bomb the office of the radical Jew lawyer was reached with relative ease.,"alcoholism, loyalty oaths, pardons, governors, trials, FBI, capital punishment, gas chambers, pro bono publico, law firms, legal fiction, thriller fiction, Mystery, Ligues des droits de l'homme, Literature, Condamnés à mort, Ku Klux Klan, Attentats à la bombe, Romans, nouvelles, Thriller, Ku Klux Klan (1915- ), Fiction, Civil rights movements, Bombings, Death row inmates, Legal stories, Ku Klux Klan (1915- ) -- Fiction., Bombings -- Mississippi -- Greenville -- Fiction., Death row inmates -- Mississippi -- Fiction., Civil rights movements -- Mississippi -- Fiction., Greenville (Miss.) -- Fiction., Large type books, Fiction, legal, Accessible book, Protected DAISY, Novela, Bombardeos, Reclusos condenados a muerte, Derechos civiles, Movimientos, Mouvements des droits de l'homme, Hall, adam (fictitious character), fiction, Mississippi, fiction",1994,No page count available,"tur, chi, fre, ita, jpn, rus, dut, por, spa, und, ger, eng",No rating,https://openlibrary.org/works/OL77002W,https://covers.openlibrary.org/b/id/9255662-M.jpg
Il pendolo di Foucault,Umberto Eco,That was when I saw the pendulum.,"Verschwo rung, Templerorden ; SWD-ID: 41340887, Belletristische Darstellung, Templars, semiotics, medieval history, Fiction, Voodooism, Foucault's pendulum, Thought and thinking, Religions, Alchemists, Idolatry, Occultism, Psychological fiction, Occult fiction, Vodou, Superstition, Alchemy, French literature, Mythe, Templiers, Occultisme, Romans, Pendule de Foucault, Roman italien, Ordinateurs, Moyen Age, Societes secretes, Mystery fiction, Continental european fiction (fictional works by one author), Fiction, occult & supernatural, Fiction, psychological, New York Times reviewed, Historische romans (genre), Italian literature, 18.29 Italian literature, Paranormal fiction, Vaudou, Romans, nouvelles, Idolâtrie, Alchimistes, Pensée, World literature, Fiction subjects, Peoples & cultures - fiction",1988,No page count available,"tur, ita, fre, gre, rus, cat, dut, por, spa, ger, pol, eng",No rating,https://openlibrary.org/works/OL8996438W,https://covers.openlibrary.org/b/id/1002977-M.jpg
