Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
The Song of Hiawatha and Other Poems,Henry Wadsworth Longfellow,The title Voices of the Night originally was used by Mr. Longfellow for the poem Footsteps of Angels ; then he gave it to the first collected volume of his poetry with special application to the group of eight poems following Prelude.,"Poetry, Children's poetry, American, American poetry, American Poets, United States, English poetry, Poetry (poetic works by one author), Longfellow, henry wadsworth, 1807-1882, Children's poetry",1800,No page count available,"per, rus, und, eng",No rating,https://openlibrary.org/works/OL495934W,https://covers.openlibrary.org/b/id/9043037-M.jpg
A squash and a squeeze,"Julia Donaldson, Axel Scheffler",No description available,"Fiction, Stories in rhyme, Humorous stories, Dwellings, Domestic animals, Juvenile fiction, Children's poetry, Children's fiction, Houses, fiction, Domestic animals, fiction, Older women, Farm life, Mens-dier-relatie, Crowding stress, Picture books, Toy and movable books, Children's stories, Pictorial works, Histoires pour enfants, Romans, nouvelles, etc. pour la jeunesse, Ouvrages illustrés, Animals, fiction",1993,No page count available,"fre, eng",No rating,https://openlibrary.org/works/OL1938316W,https://covers.openlibrary.org/b/id/754212-M.jpg
The song of Hiawatha,"Henry Wadsworth Longfellow, Jeff Ulmer, Alex A. Blum","Dark behind it rose the forest,","American poetry, American poetry ., Children's poetry, American, Children's stories, English, Classic Literature, Fiction, Folklore, Indians of North America, Iroquois Indians, Iroquoise Indians, Juvenile literature, Juvenile poetry, Kings and rulers, Legends, Narrative poetry, Poetry, Spanish language materials, Specimens, Toy and movable books, Translations into French, Translations into Spanish, Directories, Amusement parks, Drama, Hiawatha, 15th cent, Hiawatha, active 15th century, Indians of north america, folklore, Folklore, juvenile literature, Poetry (poetic works by one author), Native Americans, Animals, Human-animal relationships, Grandmothers, Leadership, Nature, Natural history, Stars, Cosmology, Seasons, English drama, Indians of north america, poetry, Children's poetry, Légendes, Indiens, Poésie, Ojibwa Indians",1855,No page count available,"bel, ukr, fre, ger, geo, yid, spa, lat, und, rus, eng, heb",No rating,https://openlibrary.org/works/OL495872W,https://covers.openlibrary.org/b/id/8237825-M.jpg
'Twas the Night before Christmas,"Clement Clarke Moore, Anonymous, Jon Goodell, Jessie Wilcox Smith, Monty, Mark Marshall, Jessie Willcox Smith, Raquel Martin Peinado, Jessie Smith, Applewood Applewood Books, Erwin Hess, Birchall Publishing","T WAS the night before Christmas, when all through the house","Children's poetry, Santa claus, poetry, Christmas, poetry, Juvenile poetry, Children's poetry, American, Christmas poetry, Santa Claus, Poetry, Christmas, Narrative poetry, American poetry, Children's fiction, Christmas, fiction, Toy and movable books, Board books, Pictorial works, Juvenile fiction, St. Nicholas (Imaginary person), Animals, fiction, Picture books, Navidad, Spanish language materials, Poesía infantil estadounidense, Poesía juvenil, Poesía narrativa, Literatura juvenil",1912,No page count available,eng,No rating,https://openlibrary.org/works/OL20262024W,https://covers.openlibrary.org/b/id/8919179-M.jpg
Flower Fables,Louisa May Alcott,"THE summer moon shone brightly down upon the sleeping earth, while far away from mortal eyes danced the Fairy folk.","Fairy tales, Fairies, Flowers, Literary collections, Poetry, Fiction, Children's stories, American, Short stories, Classic Literature, Conduct of life, Juvenile literature, Children's fiction, Flowers, fiction, JUVENILE FICTION / Fairy Tales & Folklore / General, American fiction (fictional works by one author), Literature, collections",1854,No page count available,eng,No rating,https://openlibrary.org/works/OL30056W,https://covers.openlibrary.org/b/id/755980-M.jpg
Fox in Socks,Dr. Seuss,Fox Socks Box Knox,"Open Library Staff Picks, Juvenile fiction, Foxes, Fiction, Stories in rhyme, Nonsense verses, Juvenile literature, Fantasy, Tongue twisters, Beginner, Concepts, Littérature pour la jeunesse anglaise, Reader, Animals, Sounds, *2015 50th Anniversary, *1965 Orig. Public., *1993 Copyright renewal, *Christianbook.com, *Age 3-7, Preschool to gr.2, * Suitable for all ages, Dr. Seuss, Fox in Socks, Beginner Books, I Can Read It All By Myself, Kids, Children, Children's, Juvenile, Books, Stories, Literature, Tongue twister, Rhymes, Book in rhymes, 1986, Fox in Sox, Read-Along, Sound, Recordings, Cassette, Rhyme, Board books, Children's fiction, Humorous stories, Juvenile poetry, Character books, Picture books, Children: Kindergarten, JUVENILE FICTION, Children's stories, Foxes, fiction, Fantasy fiction, Child and youth fiction",1965,No page count available,"chi, spa, eng",No rating,https://openlibrary.org/works/OL261159W,https://covers.openlibrary.org/b/id/8832133-M.jpg
The works of Robert Burns,Robert Burns,No description available,"Biography, Correspondence, Poetry, Scots Songs, Scottish Dialect poetry, Scottish Poets, Texts, Histoire, Juifs, Jews, History, Scottish poetry, Scottish authors, English poetry, Genealogy, Correspondence (Burns, Robert)",1800,No page count available,eng,No rating,https://openlibrary.org/works/OL766042W,https://covers.openlibrary.org/b/id/5792560-M.jpg
The complete works of Robert Browning Volume XVI,"Robert Browning, Daniel Karlin, John Woolford","The rain set early in tonight,","Criticism and interpretation, Humanism, Children's poetry, English, Poetry, English poetry, English Poets, Critique et interprétation, Lyrik, Aufsatzsammlung, Correspondence, Works by individual poets: 19th century, 19th Century English Poetry, English, English, Irish, Scottish, Welsh, Poetry (poetic works by one author), Collected works (single author, multi-form), English poetry, history and criticism, 19th century, Browning, robert, 1812-1889, Browning, robert, 1812-1889, criticism and interpretation, 18.05 English literature, British and irish fiction (fictional works by one author), Poésie anglaise, POETRY, English Love poetry",1800,No page count available,"eng, und, hun",No rating,https://openlibrary.org/works/OL634478W,https://covers.openlibrary.org/b/id/8236406-M.jpg
Poems,John Dryden,No description available,"Criticism and interpretation, English poetry, Drama, Dryden, John, -- 1631-1700, Early modern, Poetry (poetic works by one author), Dryden, john, 1631-1700, British and irish fiction (fictional works by one author), British and irish drama (dramatic works by one author), Canadian poetry, History and criticism",1784,No page count available,eng,No rating,https://openlibrary.org/works/OL1093204W,https://covers.openlibrary.org/b/id/8243106-M.jpg
Lalla Rookh,"Thomas Moore, T. Moore, Thomas Moore",No description available,"Irish authors, English poetry, Oriental Civilization, Poetry, Specimens, Gift books, Storytellers, Fiction, English Narrative poetry, Orient, Poets, English, Irish, Scottish, Welsh, Values",1800,No page count available,"dut, eng, ger, snd, fre",No rating,https://openlibrary.org/works/OL75267W,https://covers.openlibrary.org/b/id/8242280-M.jpg
"For colored girls who have considered suicide, when the rainbow is enuf",Ntozake Shange,No description available,"Poetry, African American women, 1000blackgirlbooks, 18.06 Anglo-American literature, American drama (dramatic works by one author), Poetry (poetic works by one author), nyt:trade-fiction-paperback=2010-11-14, New York Times bestseller, PERFORMING ARTS, General, Drama in English American writers 1945- Texts, American poetry, American, African american studies, Contemporary women, Playwriting, Storytelling, Humanities -> performing arts -> general, Humanities -> theatre -> special topics, Social sciences -> social sciences -> ethnic studies, English & college success -> english -> fiction, Humanities -> theatre -> playwriting",1975,No page count available,eng,No rating,https://openlibrary.org/works/OL2180783W,https://covers.openlibrary.org/b/id/5412001-M.jpg
Gerusalemme liberata,Torquato Tasso,"ARMS, and the chief I sing, whose righteous hands","Poetry, Crusades, History, Italian Epic poetry, Italian language, Dialects, Texts, Fiction, Crusades, First, 1096-1099, Translations into French, Translations into English, Facsimiles, Early works to 1800, Manuscripts, Italian poetry, English poetry, history and criticism, early modern, 1500-1700, Poetry (poetic works by one author), Renaissance, Miniature books, Specimens",1581,No page count available,"ita, eng, ger, lat, por, arm, und, spa, heb, fre",No rating,https://openlibrary.org/works/OL502973W,https://covers.openlibrary.org/b/id/5784653-M.jpg
Martín Fierro,José Hernández,No description available,"gaucho, argentina, pampa, Gauchos, Poetry, Poetry (poetic works by one author), Gauchos, poetry, 18.33 Spanish-American literature, Analys och tolkning, Argentinsk litteratur, Poesi, Historia, Martín Fierro (Hernández, José), Continental European, Social life and customs",1894,No page count available,"fre, ger, eng, lad, grn, spa, que",No rating,https://openlibrary.org/works/OL8705203W,https://covers.openlibrary.org/b/id/3362684-M.jpg
Chicka chicka boom boom,"Bill Martin Jr., John Archambault","A told B, and B told C, ""I'll meet you at the top of the coconut tree.""","Stories in rhyme, Alphabet, Fiction, Alphabet rhymes, Alphabet books, Juvenile literature, English language, Children's fiction, Juvenile fiction, Children's Books/Baby-Preschool, Concepts, board books, English language, alphabet, juvenile literature, Alphabet books (Moncure, Jane Belk), Easy books, Children's Books/Ages 4-8 Fiction, Children: Kindergarten, Concepts - Alphabet, Juvenile Nonfiction / Concepts / Alphabet, Counting, Children's poetry, Counting books, Trees, fiction",1989,No page count available,"chi, spa, fre, eng",No rating,https://openlibrary.org/works/OL59121W,https://covers.openlibrary.org/b/id/1320266-M.jpg
Roman de la Rose,"Guillaume de Lorris, Roman de la Rose, Frederick Startridge Ellis, Jean de Meun, Regina Psaki, Guillaume, Jean De Meun Guillaume De Lorris, Guillaume De Lorris and Jean De Meun (Authors); Harry W. Robbins (Translated by); Charles W. Dunn (Edited and Introduced by), Guillaume De Lorris; Jean De Meun; Harry W. Robbins (translator)","MANY men say that there is nothing in dreams but fables and lies, but one may have dreams which are not deceitful, whose import becomes quite clear afterward.","Alchemy, Bookbinding, Courtly love, Facsimiles, French Illumination of books and manuscripts, French Manuscripts, French poetry, History, Lortic, Manuscripts, Manuscripts, French (Old French), Medieval Illumination of books and manuscripts, Medieval Manuscripts, Old French, Pierpont Morgan Library, Poetry, Romances, Translations into English, Translations into German, Wood-engraving, French, Poetry (poetic works by one author), English Romances, Translations from French, Romances--translations into english, Courtly love--poetry, Pq1528 .a24713 1994, 841/.1, Pq1528 .a43 1971, Pq1528 .a43, POETRY / Continental European, LITERARY CRITICISM / General",1493,No page count available,"ita, fre, fro, enm, spa, ger, frm, eng",No rating,https://openlibrary.org/works/OL3066937W,https://covers.openlibrary.org/b/id/8243295-M.jpg
The seasons,James Thomson,"When the Author of the Seasons came to London in pursuit of patronage and fame, his first want, as his biographer informs us, was a pair of shoes.","German poetry, Winter, Prayers, Translations from English, Poetry, Seasons in literature, Anthologies, Early works to 1800, English poetry, Seasons, Translations into German, Seasons. [from old catalog], Poetry (poetic works by one author), Seasons, poetry",1726,No page count available,"lat, eng, fre, ger",No rating,https://openlibrary.org/works/OL1084495W,https://covers.openlibrary.org/b/id/5807889-M.jpg
Fasti,Ovid,"'Alma faue,' dixi 'geminorum mater Amorum'; ad uatem uultus rettulit illa suos: 'quid tibi' ait 'mecum?","Calendar, Fasts and feasts, Festivals, History and criticism, Latin Didactic poetry, Poetry, Religious life and customs, Rites and ceremonies, Translations into English, Translations into French, Translations into German, Translations into Italian, Love poetry, Latin, Love-letters, Latin language materials, Latin poetry, translations into english, Poetry (poetic works by one author), Didactic poetry, Ovid, 43 b.c.-17 a.d. or 18 a.d., Ovid , 43 b.c.-17 a.d. or 18 a.d, Didactic poetry, latin--history and criticism, Rites and ceremonies--rome--poetry, Didactic poetry, latin, Calendar--rome--poetry, Fasts and feasts--poetry, Pa6519.f6 a4 1998, 871/.01",1482,No page count available,"eng, fre, ger, mul, por, lat, ita, spa",No rating,https://openlibrary.org/works/OL97775W,https://covers.openlibrary.org/b/id/7897916-M.jpg
Tristan und Isolde,"Gottfried von Strassburg, Arthur Thomas Hatto, William T. Whobrey, Tomas Tomasek","THERE was a lord in Parmenie of tender years, as I read.","Tristan (Legendary character), Romances, bub_upload, Arthurian romances, German Romances, Iseult (Legendary character), Translations into English, Continental european fiction (fictional works by one author), Romances, history and criticism, Queens, Knights and knighthood, German literature, translations into english, Roman de Tristan en prose, Tristan (romance), German literature, Tristan, Medieval Manuscripts, Gothic Illumination of books and manuscripts, Translations into French, Manuscripts, Germany, antiquities, German language, Readers, Middle High German, Englisch, Übersetzung, Economics, FICTION, General, Criticism and interpretation, Epic poetry, German Epic poetry, Courtly love., Germany, history, Poetry (poetic works by one author), Tristan und Isolde / Handschrift, Biblioteca nazionale centrale di Firenze, Dragons, Tragedy, Hatto (Arthur Thomas), Germanic literature",1823,No page count available,"gmh, spa, ger, mul, ita, fre, eng",No rating,https://openlibrary.org/works/OL3801778W,https://covers.openlibrary.org/b/id/2196020-M.jpg
Idylls of the King,"Alfred Lord Tennyson, William Dodge Lewis",No description available,"Poetry, Adaptations, Arthurian romances, Knights and knighthood, Kings and rulers, Drama, Britons, King arthur in fiction, Illustrated books, Fiction, Illustrations, Specimens, Accessible book, OverDrive, Classic Literature, In library, Protected DAISY, Shorthand, Texts, open_syllabus_project, Poetry (poetic works by one author), Arthur, Arthurian romances--adaptations, Britons--kings and rulers, Britons--kings and rulers--poetry, Knights and knighthood--poetry, 821/.8, Aphorisms and apothegms",1859,No page count available,"eng, fre",No rating,https://openlibrary.org/works/OL490919W,https://covers.openlibrary.org/b/id/102890-M.jpg
Grendel,"John Gardner, John Gardner","The old ram stands looking down over rockslides, stupidly triumphant.","Fantasy fiction, Beowulf, Monsters, Adaptations, Fiction, Epic poetry, English (Old), Heroes, Dragons, Medieval Civilization, Civilization, Anglo-Saxon, Fictional Works Publication Type, Modern Literature, Mythology, American fiction (fictional works by one author), Fiction, fantasy, epic, Large type books",1971,No page count available,eng,No rating,https://openlibrary.org/works/OL280307W,https://covers.openlibrary.org/b/id/419836-M.jpg
Hop on Pop,Dr. Seuss,UP PUP Pup is up.,"Hop On Pop, 2004, Dr. Seuss, Abridged, Board book, Books, Children's stories, Rhyming, Words, Stories in rhyme, Nonsense verses, Toddler, Pre-school, Early reader, Easy to read, Beginning reader, Classic Seuss, Daughter, Love, Family, Tradition, Young, Open Library Staff Picks, JUVENILE FICTION, Parents, Concepts, Classics, JUVENILE NONFICTION, Humorous, Fathers, Poetry, Fiction, Juvenile fiction, Large type books, Children's poetry, Reading (Elementary), Children's fiction, Fathers, fiction, Humorous stories, Child and youth fiction, Children's stories, American",1963,No page count available,"chi, und, eng",No rating,https://openlibrary.org/works/OL261164W,https://covers.openlibrary.org/b/id/254551-M.jpg
Tender Buttons,Gertrude Stein,"A kind in glass and a cousin, a spectacle and nothing strange a single hurt color and an arrangement in a system to pointing.","Fiction, Poetry, Poetry (poetic works by one author), Amerikanisches Englisch, Prosa, Modern Poetry, Stream of consciousness fiction, Ps3537.t323 t4 2014, 818/.5209, American Women authors, Intellectual life",1914,No page count available,"ger, eng",No rating,https://openlibrary.org/works/OL35395W,https://covers.openlibrary.org/b/id/756373-M.jpg
Carmina,Horace,"In collecting the eighty-eight lyrics on which he had labored intensively for almost a decade, Horace saw them as a total body of work and arranged them accordingly.","Latin Laudatory poetry, Translations into English, Poetry, Translations into Spanish, Latin Verse satire, Latin language, Translations into German, Translations into Italian, Odes, Translations into Hebrew, Translations into Russian, Latin poetry, History and criticism, Readers, Translations into French, Translations into Polish, Translations into Catalan, Language, Miniature books, Latin Epistolary poetry, Metrics and rhythmics, Specimens, Latin Odes, Word order, Rome in literature, Translations from Latin, Early works to 1800, Argentine poetry, In literature, Horace -- Translations into English, Latin poetry, translations into english, Poetry (poetic works by one author), Horace, Satire, latin, Continental european fiction (fictional works by one author), Latin poetry, history and criticism, Satire, Surveying, Ancient fiction & literature classics, Ancient roman poetry, Classics by subject, Odes--translations into english, Laudatory poetry, latin, Laudatory poetry, latin--translations into english, Pa6395 .w38 2008, 874.01, Education, History, School buildings, Patents, Railroad law",1712,No page count available,"ita, fre, rus, cat, dut, spa, mul, lat, ger, pol, heb, eng",No rating,https://openlibrary.org/works/OL88217W,https://covers.openlibrary.org/b/id/5602118-M.jpg
"Oh, the Places You'll Go!",Dr. Seuss,OH! THE PLACES YOU'LL GO!,"Stories in rhyme, Success, Fiction, Juvenile fiction, Children's poetry, Conduct of life, Choice Behavior, Classics, Social Themes, Assertiveness, Business, Careers, Occupations, New Experience, Littérature pour la jeunesse anglaise, Fear, Goals, Braille books, Children's fiction, New York Times reviewed, Humorous stories, Children's picture books, Imagination, Imaginary places, Nonsense verses, Spanish language, Rhyme, Readers, Succès, Romans, nouvelles, etc. pour la jeunesse, Vers nonsensiques, Espagnol (Langue), Rimes, Literatura infantil, Niños, Novela juvenil, Éxito, Reading materials, Exito, Novela, Narraciones en verso, Materiales lectura en idioma espanol, Non-classifiable",1990,No page count available,"ice, spa, lat, heb, eng",No rating,https://openlibrary.org/works/OL261196W,https://covers.openlibrary.org/b/id/5020952-M.jpg
The Door in the Wall,"Marguerite de Angeli, Paul Champanier, Linda Stewart",ROBIN drew the coverlet close about his head and turned his face to the wall.,"Biblical influences, Newbery Medal, Medieval Civilization, Juvenile fiction, Poetry, Fiction, Regina Medal, People with disabilities, Overcoming Disabilities, Newberry Medal, Minstrels, Lewis Carroll Shelf Award, Juvenile literature, Children, Middle Ages, History, Bible, Bards and bardism, Influence, Folk singers, Fiction ., Children with disabilities, Physically handicapped, Newbery Medal books, History of Edward III, 1327-1377, Children's fiction, England, fiction, Kings, queens, rulers, etc., fiction, Middle ages, fiction, Special education, Great britain, fiction, award:Newbery_award, lexile:920, lexile_range:901-1000, age:min:9, age:max:11, grade:min:7, grade:max:6",1949,No page count available,"eng, chi",No rating,https://openlibrary.org/works/OL112822W,https://covers.openlibrary.org/b/id/238160-M.jpg
Agamemnon,Aeschylus,"SCENE: Argos, Greece, in front of the palace of AGAMEMNON, the king, high on a hill overlooking the sea.","Drama, Agamemnon (Greek mythology), Translations into English, Greek drama (Tragedy), Orestes (Greek mythology), Translations from Greek, English poetry, Greek poetry, open_syllabus_project, Continental european drama (dramatic works by one author), Greek drama, translations into english, Greece, history, Textual Criticism, Agamemnon, Harvard University. Department of the Classics, Clytemnestra (Greek mythology), Aeschylus, Pa3825.a8 a37 2011, Agamemnon (Aeschylus), Drama (dramatic works by one author)",1816,No page count available,"eng, fre, ger, grc, wel, tur, mul, gre, lat, dut",No rating,https://openlibrary.org/works/OL15464873W,https://covers.openlibrary.org/b/id/5758927-M.jpg
Opera,Publius Vergilius Maro,No description available,"Readers, Translations into Italian, Legends, Latin Didactic poetry, Agriculture, Translations into English, Poetry, Aeneas (Legendary character), Latin language, Country life, Latin Epic poetry, Latin Pastoral poetry, Country life., Operas, Music, instruction and study, Music, Instruction & study",1502,No page count available,"eng, fre, mul, lat, ita, ger",No rating,https://openlibrary.org/works/OL13086557W,https://covers.openlibrary.org/b/id/6981246-M.jpg
Where the Sidewalk Ends,Shel Silverstein,"If you are a dreamer, come in,","Humorous poetry, American Humorous poetry, Spanish language materials, Children's poetry, American poetry, Children's poetry, American, Humorous poetry., Poesía infantil, Poesía infantil estadounidense, Poesía humorística, Juvenile literature, Children's literature, JUVENILE FICTION, Classics, Humorous Stories, Poetry, Wit and humor",1974,No page count available,"heb, eng, spa, chi",No rating,https://openlibrary.org/works/OL3368289W,https://covers.openlibrary.org/b/id/31070-M.jpg
The Tragical History of the Life and Death of Doctor Faustus,Christopher Marlowe,Not marching in the fields of Trasimene,"Drama, Magicians, British and irish drama (dramatic works by one author), Germany, Lord's prayer, Devil, In literature, English drama, Criticism and interpretation, Classic Literature, Fiction, Legends, Teatro inglés, Doctor Faustus (Marlowe, Christopher), Literature, European Economic Community, Textual Criticism, Marlowe, christopher, 1564-1593, Poetry (poetic works by one author), Drama (dramatic works by one author), Dramas, Early works to 1800, English literature, Germany, fiction, Fiction, general, European economic community, great britain, Adaptations, Mephistopheles (Legendary character)",1609,No page count available,"ger, eng",No rating,https://openlibrary.org/works/OL45714W,https://covers.openlibrary.org/b/id/10617924-M.jpg
Meditations and contemplations,James Hervey,No description available,"Devotional literature, Early works to 1800, Booksellers and bookselling, Poetry, Fore-edge painting, Meditations, Christian life",1748,No page count available,"eng, fre",No rating,https://openlibrary.org/works/OL1137831W,https://covers.openlibrary.org/b/id/9042942-M.jpg
Le Cid,Pierre Corneille,No description available,"Drama, French drama, French language, History, Héros dans la littérature, Criticism and interpretation, Théâtre (Genre littéraire), Théâtre (genre littéraire) français, Cid (Corneille, Pierre), Heroes, Literary collections, Continental european drama (dramatic works by one author), Poetry (poetic works by one author), French drama, history and criticism",1636,No page count available,"pol, fre, eng",No rating,https://openlibrary.org/works/OL15724776W,https://covers.openlibrary.org/b/id/8236984-M.jpg
Epigrammata,"Marcus Valerius Martialis, Paul Barie, Winfried. Schindler, Uwe. Walter",No description available,"Latin Epigrams, Translations into English, Poetry, Epigrams, Translations into Italian, Translations into French, Translations into Spanish, Colosseum (Rome, Italy), Adaptations, History and criticism, Translations into German, In literature, Parodies, imitations, Early works to 1800, Gifts in literature, Latin Occasional verse, Latin Satire, Classical philology, Poetry, collections, Latin literature, history and criticism, Rome, in literature, Latin poetry, English poetry, English Translations, Epigrams, latin, English Epigrams",1501,No page count available,"ita, fre, lat, spa, mul, ger, eng",No rating,https://openlibrary.org/works/OL2241482W,https://covers.openlibrary.org/b/id/6495991-M.jpg
There's a Wocket in my Pocket!,Dr. Seuss,Sometimes I feel quite CERTAIN there's a JERTAIN in the CURTAIN.,"1974, Dr. Seuss, There's a Wocket in my Pocket, Bright and Early Books, Begining Beginners, Book Club Edition, Juvenile, Children's, Stories, Books, Literature, Fiction, Rhymes, Rhyming, Vocabulary, Animals, Picture books, Make-believe, Imaginary creatures, Rhyme, Houses, Social acceptance, Nonsense verses, Home (Concept), Imagination, Dwellings, Stories in rhyme, Concepts, Juvenile fiction, Words, JUVENILE FICTION, Children's poetry, American, Children's fiction, Vocabulary, fiction, Humorous stories",1974,No page count available,"ita, spa, chi, eng",No rating,https://openlibrary.org/works/OL1898300W,https://covers.openlibrary.org/b/id/255219-M.jpg
The Giving Tree,Shel Silverstein,Once there was a tree ... and she loved a little boy.,"Children's poetry, American, Fiction, Humorous poetry, Juvenile fiction, Latin language materials, Trees, Generosity, Boys, Love, Sacrifice, Arboles, Ficción juvenil, Life, Classics, Accelerated Reader 1.6., Family, Multigenerational, Social Themes, Emotions & Feelings, Picture books for children, Children's fiction, Trees, fiction, Emotions, fiction, Picture books, Love stories, Modern Literature, Mental Healing, Latin language, readers",1964,No page count available,"kor, fre, jpn, spa, lat, eng",No rating,https://openlibrary.org/works/OL3368288W,https://covers.openlibrary.org/b/id/8981758-M.jpg
Georgica,Publius Vergilius Maro,"most ancient areas of the Romulean city, linking them and giving them (characteristically) a pre-Romulean aetiology. According to Tacitus (Ann. 12.24) the limits of the Romulean city, the pomerium, could be credibly reconstructed: 'sed initium condendi, et quod pomerium Romulus posuerit, noscere haud absurdum reor.","Translations into English, Society in literature, Paraphrases, Poetry, Translations into French, Legends, Latin, Latin poetry, Translations into Italian, Facsimiles, Translations from Latin, English poetry, Open Library Staff Picks, Country life, In literature, Translations into German, Agriculture in literature, Translations into Armenian, Aeneas (Legendary character), Latin Manuscripts, Translations into Russian, Latin Didactic poetry, Latin Pastoral poetry, History and criticism, Early works to 1800, Latin Epic poetry, Agriculture, Manuscripts, Ethnology, Latin language materials, Didactic poetry, Virgil, Poetry (poetic works by one author), Latin poetry, translations into english, Fiction (fictional works by one author), In art, Roman Illumination of books and manuscripts, Vergilius Vaticanus, Illustrations, Trojan War, Poésie didactique latine, Traductions anglaises, Poésie, LITERARY CRITICISM, General, Classical philology, Didactic poetry, latin, Pa6804 .a6 1988, 873/.01, Agriculture--poetry--early works to 1800, Pa6807.g4 d7 1981, Latin poetry, history and criticism, Poetics",1523,No page count available,"eng, rus, fre, ger, mul, cat, arm, lat, ita",No rating,https://openlibrary.org/works/OL47147W,https://covers.openlibrary.org/b/id/6505754-M.jpg
Saint Joan,George Bernard Shaw,"A fine spring morning on the river Meuse, between Lorraine and Champagne, in the year 1429 A.D., in the castle of Vaucouleurs.","Drama, English drama, British and irish drama (dramatic works by one author), In fiction, drama, poetry, Christian women saints, English Historical drama, History, English literature, New York Times reviewed, Theater, Religion, history, Great britain, history, medieval period, 1066-1485, Joan, of arc, saint, 1412-1431, drama, English historical drama, Joan, of arc, saint, 1412-1431, Queens, Rome civil war, 49-45 b.c., Social conflict, Social problems, Translations into spanish, One-act plays, english, 1919, Building stones, Stone building",1924,No page count available,"urd, fre, guj, spa, und, ger, eng",No rating,https://openlibrary.org/works/OL15151190W,https://covers.openlibrary.org/b/id/6559704-M.jpg
Yertle the turtle,Dr. Seuss,"On the far-away Island of Sala-ma-Sond, Yertle the Turtle was king of the pond.","Stories in rhyme, Juvenile literature, Children's stories, Children's poetry, Turtles, Children's stories, American, Turtles in fiction, Spanish language materials, Translations into Spanish, Jealousy, Poetry, Jealousy in fiction, Fiction, Pride and vanity in fiction, Pride and vanity, Short stories, Juvenile fiction, Picture books, Animals, Fantasy, Juvenile poetry, Tail, Boastfulness in literature, Birds, Children's fiction, Turtles, fiction, Child and youth fiction, Commerce",1958,No page count available,"eng, spa, heb",No rating,https://openlibrary.org/works/OL261235W,https://covers.openlibrary.org/b/id/10230104-M.jpg
Bucolica,Publius Vergilius Maro,"You, Tityrus, 'neath a broad beech-canopy","Poetry, Latin Pastoral poetry, Country life, Translations into English, Translations into Italian, Translations into French, Agriculture, Latin Didactic poetry, Translations into Spanish, Translations into German, Translations into Afrikaans, Translations into Japanese, Latin poetry, Aeneas (Legendary character), Latin Epic poetry, English Pastoral poetry, English Translations, Klassieke oudheid, Latijn, Pastoral poetry, Illustraties, Poésie latine, Gedichten, Translations from Latin, Artists' books, Latin language materials, Poetry (poetic works by one author), Latin poetry, translations into english, Pastoral poetry, classical, Spanish Pastoral poetry, Translations, Pastoral poetry, latin--translations into english, Pa6807 .b7 1984, 872/.01, Mysticism, Islam",1806,No page count available,"eng, fre, ger, mul, jpn, cat, lat, ita, afr, spa",No rating,https://openlibrary.org/works/OL16280229W,https://covers.openlibrary.org/b/id/8236988-M.jpg
Rime,Francesco Petrarca,"You who can hear in scattered rhymes the sound of all that sighing which once fed my heart in my first youthful error, when in part I was person of a different kind - my changing manner as I weep and reason, between vain aspiration and vain grief, leads everyone who has known love himself to sympathise, I hope, not merely pardon.","Autographs, Bibliography, Books and reading, Concordances, Criticism and interpretation, English Sonnets, English poetry, Facsimiles, History, Illumination (of MSS. and books), Influence, Italian Love poetry, Italian Manuscripts, Italian Sonnets, Italian poetry, Latin American literature, Medieval and modern Latin literature, Poetry, Renaissance, Specimens, reproductions, Translations, Translations into English, Versification, Literature, Italian literature, Poetry (poetic works by one author)",1475,No page count available,"spa, eng, fre, slo, mul, lat, und, ita, ger",No rating,https://openlibrary.org/works/OL15469822W,https://covers.openlibrary.org/b/id/7130072-M.jpg
Inside Out & Back Again,Thanhha Lai,No description available,"Verse novels, Vietnam War, North Vietnamese Army, Juvenile fiction, stories in verse, people & places, social themes, emigration & immigration, new experience, children's stories, historical juvenile fiction, Poetry, Songs, Verse, Realistic Fiction, fiction, history, novels in verse, historical fiction, refugees, prejudices, bullying, Juvenile Literature, Children's Literature, Juvenile audience, Emigration and immigration, Vietnamese Americans, Immigrants, New York Times bestseller, nyt:chapter_books=2012-01-28, Bullies, Reading Level-Grade 5, Reading Level-Grade 4, Reading Level-Grade 7, Reading Level-Grade 6, Reading Level-Grade 8, Newbery Honor, Immigration and emigration, Children's fiction, Stories in rhyme, Vietnamese americans, fiction, Emigration and immigration, fiction, Vietnam, fiction, Alabama, fiction, award:Newbery_award, lexile:800, lexile_range:801-900, age:min:9, age:max:12, grade:min:3, grade:max:7",2011,No page count available,"chi, eng",No rating,https://openlibrary.org/works/OL15987908W,https://covers.openlibrary.org/b/id/11593737-M.jpg
Jabberwocky,Lewis Carroll,No description available,"Nonsense-verses, English, Children's poetry, English, English Fantasy poetry, English Nonsense verses, English poetry, Nonsense verses, Toy and movable books, Artists' books, Specimens, Shaw alphabet, Nonsense verses, English, Children's Books/Ages 4-8 Nonfiction, Children: Grades 1-2, Art - Sculpture, Juvenile Nonfiction / Poetry / General, Children's poetry, Poetry, Picture books, Fantasy fiction, Monsters, fiction, Adventure and adventurers, fiction, Stories in rhyme, Children's fiction",1881,No page count available,"fre, eng",No rating,https://openlibrary.org/works/OL151377W,https://covers.openlibrary.org/b/id/773481-M.jpg
