Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Crossroads,Elizabeth F. Barkley,No description available,"Popular music, History and criticism, Popular music, history and criticism",2002,No page count available,eng,No rating,https://openlibrary.org/works/OL5852685W,https://covers.openlibrary.org/b/id/1105824-M.jpg
Hit Makers,Derek Thompson (1986-),No description available,"Consumers, Social aspects, Marketing, Popularity, Social aspects of Popularity, Product management, Social aspects of Marketing, Popular culture, SOCIAL SCIENCE / Anthropology / Cultural & Social, Consumption (Economics), SOCIAL SCIENCE / Popular Culture, Popular Culture",2017,No page count available,eng,No rating,https://openlibrary.org/works/OL17621848W,https://covers.openlibrary.org/b/id/7899784-M.jpg
Once upon an algorithm,Martin Erwig,No description available,"Computer algorithms, Popular works",2017,No page count available,eng,No rating,https://openlibrary.org/works/OL19729236W,No thumbnail available
Reading the rocks,Marcia Bjornerud,No description available,"Geology, Geology, popular works",2005,No page count available,eng,No rating,https://openlibrary.org/works/OL15839373W,https://covers.openlibrary.org/b/id/6802882-M.jpg
Sexual addiction,Patrick Carnes,No description available,"Compulsive behavior, Popular works, Sex Behavior, Sex addiction, Paraphilic Disorders, Sex therapy",1983,No page count available,eng,No rating,https://openlibrary.org/works/OL2654223W,https://covers.openlibrary.org/b/id/1926017-M.jpg
Knocking on heaven's door,Lisa Randall,No description available,"Social aspects, Science, Physics, Long Now Manual for Civilization, Cosmology, Popular works, Science, social aspects, Naturwissenschaften, Physik, Elementarteilchen, Kosmologie, New York Times reviewed, Popular Science, SCIENCE / Physics",2011,No page count available,eng,No rating,https://openlibrary.org/works/OL16342081W,https://covers.openlibrary.org/b/id/9918426-M.jpg
The Billboard book of top 40 hits,Joel Whitburn,The seventh edition of Top 40 Hits features America's most popular songs and artists from the beginning of the rock era through 1999.,"Discography, Music, Popular (Songs, etc.), Popular music, Statistics, Rockmusik, Tonträger, Verzeichnis, Popmusik, Musique populaire, Discographie, Popular music, discography",1983,No page count available,eng,No rating,https://openlibrary.org/works/OL706582W,https://covers.openlibrary.org/b/id/624660-M.jpg
The Prank,Ashley Rae Harris,No description available,"Haunted schools, Popularity, Practical jokes, Fiction, High schools, Schools, Horror stories, Ghosts, Haunted places, Juvenile fiction, General, Children's fiction, Popularity, fiction, Ghosts, fiction, Schools, fiction, High school students",2011,No page count available,eng,No rating,https://openlibrary.org/works/OL15916322W,https://covers.openlibrary.org/b/id/9953721-M.jpg
Magnificent Mind at Any Age,Daniel G. Amen,No description available,"Mental health, Health & Fitness, Brain, Nonfiction, Tomography, Popular works, Single-photon emission computed tomography, nyt:hardcover-advice=2009-04-05, New York Times bestseller, Medicine, popular, Diagnostic imaging",2008,No page count available,eng,No rating,https://openlibrary.org/works/OL14921353W,https://covers.openlibrary.org/b/id/6302614-M.jpg
Dr. Atkins' new diet revolution,"Atkins, Robert C.",No description available,"Dietary Proteins, Reducing Diet, Weight loss, Diet, Reducing, Reducing diets, Low-carbohydrate diet, Weight Loss, Popular Works, Dietary Carbohydrates, Dietary proteins, Reducing diet, Diet, reducing, Popular works, Dietary carbohydrates",2002,No page count available,"rus, eng",No rating,https://openlibrary.org/works/OL2733967W,https://covers.openlibrary.org/b/id/21029-M.jpg
Creating health,Deepak Chopra,HEALTH IS OUR NATURAL STATE.,"Health, Health promotion, Medicine and psychology, Methods, Mind and body, Popular works, Preventive Medicine, Psychosomatic Medicine, Transcendental Meditation, Ayurvedic Medicine, Health Promotion, Medicina y psicología, Mente y cuerpo, Meditación Trascendental, Salud, Materiales en español, Medicine, ayurvedic, Popular Works, Attitude to Health, Medicine, Psychophysiology, Health attitudes, Popular Medicine",1985,No page count available,"eng, rus, spa",No rating,https://openlibrary.org/works/OL548760W,https://covers.openlibrary.org/b/id/256750-M.jpg
Disney Movie Hits,Hal Leonard Corp.,No description available,"Music, history and criticism, juvenile literature, Music, Popular music, Motion picture music, Oboe, Violin",1994,No page count available,eng,No rating,https://openlibrary.org/works/OL8236758W,https://covers.openlibrary.org/b/id/2543136-M.jpg
Getting them sober,Toby Rice Drews,You probably feel guilty or resentful so much of the time that it's been a long time since you did not experience these feelings.,"Alcoholics, Family relationships, Alcoholism, Marriage, Popular Works, Family, Church work with alcoholics, Christian life",1980,No page count available,eng,No rating,https://openlibrary.org/works/OL4992218W,https://covers.openlibrary.org/b/id/680224-M.jpg
Popular books on natural science,Aaron David Bernstein,No description available,"Science, Juvenile and popular literature",1869,No page count available,No language specified,No rating,https://openlibrary.org/works/OL7495799W,https://covers.openlibrary.org/b/id/5735807-M.jpg
Diabetes for Dummies,Alan L. Rubin,No description available,"Popular works, Diabetes, Diabetes, treatment",2007,No page count available,eng,No rating,https://openlibrary.org/works/OL8208211W,https://covers.openlibrary.org/b/id/1474381-M.jpg
Kulturang popular aklat,Roland B. Tolentino,No description available,"Popular culture, Cosmetics, Shopping centers, Body image in men, Men in popular culture",2004,No page count available,tgl,No rating,https://openlibrary.org/works/OL949625W,No thumbnail available
Shortcuts to hit songwriting,Robin Frederick,No description available,"Texts, Composition (Music), Lyric writing (Popular music), Writing and publishing, Popular music, Songs",2008,No page count available,eng,No rating,https://openlibrary.org/works/OL18168617W,https://covers.openlibrary.org/b/id/8331618-M.jpg
Simply Christian,N. T. Wright,No description available,"Christianity, Doctrinal Theology, Popular works, Glaube, Christentum, Theology, doctrinal, popular works, Christian life",2006,No page count available,eng,No rating,https://openlibrary.org/works/OL1981283W,https://covers.openlibrary.org/b/id/7322769-M.jpg
The 8-week cholesterol cure,Robert E. Kowalski,No description available,"Cholesterol, Corazón, Diet therapy, Dieta bajas en colesterol, Diseases, Enfermedades, Health, Heart, Low-cholesterol diet, Prevención, Prevention, Recipes, Terapéutica dietética, Administration & dosage, Nutrition, Prevention & control, Dietary Cholesterol, Heart Diseases, 616.7., Nutritional Physiological Phenomena, Atherogenic Diet, Diet, Fat-Restricted, Popular Works, Cookery, Food, cholesterol content, Large type books",1987,No page count available,"spa, jpn, eng",No rating,https://openlibrary.org/works/OL2985976W,https://covers.openlibrary.org/b/id/45374-M.jpg
The anger workbook,"Les Carter, Frank Minirth",No description available,"Anger, Christian life, Christianity, Problems, exercises, Religious aspects of Anger, Religion and Psychology, Latin language, Archaisms, Language, Personal Christian testimony & popular inspirational works, Self-Help & Practical Interests, Problems, exercises, etc, Family / Parenting / Childbirth, Self-Help, Christianity - Christian Life - Interpersonal Relationships, Religious aspects, Christian Life - Relationships, Religion / Christian Life",1992,No page count available,"chi, eng",No rating,https://openlibrary.org/works/OL1705628W,https://covers.openlibrary.org/b/id/638030-M.jpg
The cartoon guide to physics,Larry Gonick,No description available,"Physics, Caricatures and cartoons, Popular works, Long Now Manual for Civilization, Physics, popular works, Natuurkunde, Physics--caricatures and cartoons, Physics--popular works",1991,No page count available,"eng, kor",No rating,https://openlibrary.org/works/OL2982312W,https://covers.openlibrary.org/b/id/4037776-M.jpg
The Craft and Business of Songwriting,John Braheny,No description available,"Popular music, Writing and publishing, Music trade, Vocational guidance, Popular music, writing and publishing",1988,No page count available,eng,No rating,https://openlibrary.org/works/OL4982279W,https://covers.openlibrary.org/b/id/4126414-M.jpg
No more sleepless nights,Peter Hauri,No description available,"Insomnia, Treatment, Schlafstörung, Therapie, Therapy, Sleep Initiation and Maintenance Disorders, Sleep, Schlafstorung, Insomnia, popular works",1990,No page count available,"ara, eng",No rating,https://openlibrary.org/works/OL3244704W,https://covers.openlibrary.org/b/id/8276358-M.jpg
Everyone's Labor Code,C. A. Azucena,No description available,"Popular works, Labor laws and legislation",1997,No page count available,eng,No rating,https://openlibrary.org/works/OL1033990W,No thumbnail available
Foods that heal,Bernard Jensen,It is because Hippocrates laid the cornerstone for modern medical and nutritional science that I discuss his work here first.,"Diet therapy, Fruit, Health, Nutrition, Nutrition Physiology, Popular works, Vegetables, Cookery for the sick, Natural foods, Naturopathy",1988,No page count available,"chi, eng",No rating,https://openlibrary.org/works/OL1895415W,https://covers.openlibrary.org/b/id/693956-M.jpg
Human trafficking,Mary C. Burke,No description available,"Human trafficking, SOCIAL SCIENCE / Criminology, SOCIAL SCIENCE / Social Work, SOCIAL SCIENCE / Sociology / General, Traite des êtres humains, POLITICAL SCIENCE, Public Policy, Cultural Policy, SOCIAL SCIENCE, Anthropology, Cultural, Popular Culture, Slavery, Criminology, Women's studies, General, Social work, Social sciences -> criminal justice -> criminology, Social sciences -> sociology -> woman studies, Social sciences -> sociology -> sociology, Social sciences -> social work -> introduction to social work/welfare, Scsn2010, Scsn15, Scsn153515",2013,No page count available,eng,No rating,https://openlibrary.org/works/OL16769832W,https://covers.openlibrary.org/b/id/13311666-M.jpg
The Librarian from the Black Lagoon,Mike Thaler,Mrs. Beamster is the librarian.,"Libraries, Librarians, Juvenile fiction, Popular Works, Fiction, School stories, Humorous fiction, Fear, Children's fiction, Librarians, fiction, Fantasy fiction",1997,No page count available,eng,No rating,https://openlibrary.org/works/OL79562W,https://covers.openlibrary.org/b/id/384779-M.jpg
"Gender, race, and class in media","Gail Dines, Jean McMahon Humez","In this book, we offer a selection of critical discussions of mass media entertainment culture.","Mass media and sex, Mass media and culture, Mass media, Mass media and race relations, Social conditions, Popular culture, Social classes in mass media, Mass media, social aspects, Popular culture, united states, United states, social conditions, 1980-, Social aspects",2002,No page count available,eng,No rating,https://openlibrary.org/works/OL18323695W,https://covers.openlibrary.org/b/id/1428877-M.jpg
Homeopathy,George Vithoulkas,No description available,"Popular works, Homeopatía, Homeopathy, Obras populares",1979,No page count available,"spa, eng",No rating,https://openlibrary.org/works/OL3781091W,https://covers.openlibrary.org/b/id/4650165-M.jpg
The Cartoon Guide to Chemistry (Cartoon Guide To...),Larry Gonick,No description available,"Chemistry, Humor, Popular works, Caricatures and cartoons",2005,No page count available,eng,No rating,https://openlibrary.org/works/OL14970608W,https://covers.openlibrary.org/b/id/41391-M.jpg
The Compass of Pleasure,David J. Linden,No description available,"Neuropsychology, Pleasure, Popular Works, Physiology, Physiological aspects",2011,No page count available,eng,No rating,https://openlibrary.org/works/OL15975916W,https://covers.openlibrary.org/b/id/7377598-M.jpg
Can't Remember What I Forgot,Sue Halpern,No description available,"Science, Alzheimer's disease, Nonfiction, Memory, Popular works, Memory disorders, New York Times reviewed, Alzheimer's disease, popular works",2008,No page count available,eng,No rating,https://openlibrary.org/works/OL4096261W,https://covers.openlibrary.org/b/id/7227340-M.jpg
The Bates method for better eyesight without glasses,William Horatio Bates,"MOST writers on ophthalmology appear to believe that the last word about problems of refraction (the deviation of light waves as they enter the eye) has been spoken, and according to their theories the last word is a very depressing one.","Eye, Eyeglasses, Accommodation and refraction, Diseases, Orthoptics, Ojos, Care and hygiene, Ocular Refraction, Anteojos, Cuidado e higiene, Acomodación y refracción, Ocular Accommodation, Ortóptica, Bates method of orthoptics, Eye Diseases, Método Bates de ortóptica, Popular works, Œil, Soins et hygiène, Popular Works, Orthoptique",1943,No page count available,"eng, spa",No rating,https://openlibrary.org/works/OL6338761W,https://covers.openlibrary.org/b/id/4364912-M.jpg
How to make it in the new music business,Ari Herstand,No description available,"Music trade, Popular music, Music, Vocational guidance, Economic aspects, Music, vocational guidance, Music trade -- Vocational guidance, Music -- Vocational guidance, Popular music -- Vocational guidance, Popular music -- Economic aspects",2017,No page count available,eng,No rating,https://openlibrary.org/works/OL20050044W,https://covers.openlibrary.org/b/id/14476751-M.jpg
Positive addiction,William Glasser,Very few of us realize how much we choose the misery in our lives.,"Popular works, Psychological aspects, Psychological aspects of Running, Psychology, Running, Self-actualization (Psychology), Self-culture, Transcendental Meditation, Success, Self-actualization (psychology)",1976,No page count available,eng,No rating,https://openlibrary.org/works/OL572155W,https://covers.openlibrary.org/b/id/39739-M.jpg
More help for your nerves,Claire Weekes,No description available,"Anxiety, Mental fatigue, Popular works, Self-care, Health, Treatment, Medicine, Mental illness, Relaxation, Peace of mind, Self-care, health, Large type books",1984,No page count available,eng,No rating,https://openlibrary.org/works/OL6730348W,https://covers.openlibrary.org/b/id/8093338-M.jpg
Absolute Beginners,Colin MacInnes,No description available,"Fiction in English, Youths in Fiction, Racial Prejudice, popular music, Fiction, historical, London (england), fiction, England, fiction, Fiction, historical, general, English fiction",1959,No page count available,eng,No rating,https://openlibrary.org/works/OL10427340W,https://covers.openlibrary.org/b/id/6781763-M.jpg
P.S. I Really Like You (How I Survived Middle School),Nancy E. Krulik,No description available,"Middle school students, Schools, Secrecy, Secrets, Juvenile fiction, Fiction, Interpersonal relations, Children's fiction, Popularity, fiction, Friendship, fiction, Interpersonal relations, fiction, Schools, fiction",2008,No page count available,eng,No rating,https://openlibrary.org/works/OL15058606W,https://covers.openlibrary.org/b/id/2480291-M.jpg
The ADHD advantage,Dale Archer,No description available,"Self-care, Health, Popular works, Attention-deficit hyperactivity disorder, Success, SELF-HELP / Personal Growth / Success, FAMILY & RELATIONSHIPS / Learning Disabilities, Self-care, health",2015,No page count available,eng,No rating,https://openlibrary.org/works/OL20004713W,https://covers.openlibrary.org/b/id/12484890-M.jpg
Birth,Uwe Ahrens,No description available,"Childbirth, Popular works, Obstetrics, Reading, Reading, programmed instruction",1978,No page count available,eng,No rating,https://openlibrary.org/works/OL6660855W,https://covers.openlibrary.org/b/id/4412483-M.jpg
Think Like a Pancreas,Gary Scheiner,"SO, YOU HAVE DIABETES and take insulin.","Popular works, Insulin, Diabetes, Nutrition, Diabetes, diet therapy",2004,No page count available,eng,No rating,https://openlibrary.org/works/OL8897246W,https://covers.openlibrary.org/b/id/813116-M.jpg
Never Love a Stranger,Harold Robbins,No description available,"Harold Robbins, 1st Novel, Popular, Trashy, Sexual, Romance, American, Erotica, Fiction, Literature, Story, Novel, Audiobook, Braille, New York, Catholic, Orphan, Narrativa, Novela",1972,No page count available,eng,No rating,https://openlibrary.org/works/OL8045876W,https://covers.openlibrary.org/b/id/409409-M.jpg
California,Kevin Starr,No description available,"Juvenile literature, History, Popular Print Disabled Books, California -- History, California, history, California, juvenile literature, California, New York Times reviewed, California - state & local history",1980,No page count available,eng,No rating,https://openlibrary.org/works/OL3266236W,https://covers.openlibrary.org/b/id/419660-M.jpg
Mal's spell book II,Tina McLeef,No description available,"Magic, Disney characters, Juvenile fiction, Teenagers, Villains in popular culture, Schools, Fairy tales, Illustrated children's books, Fiction, Preparatory schools, Children's fiction, Fantasy fiction, Preparatory schools -- Juvenile fiction, Teenagers -- Juvenile fiction, Disney characters -- Juvenile fiction, Magic -- Juvenile fiction, Villains in popular culture -- Juvenile fiction, Fairy tales -- Fiction, Preparatory schools -- Fiction, Schools -- Fiction",2017,No page count available,eng,No rating,https://openlibrary.org/works/OL19721431W,https://covers.openlibrary.org/b/id/14493856-M.jpg
"Joel Whitburn's Pop memories, 1890-1954",Joel Whitburn,No description available,"Discography, Popular music, Popular music, history and criticism",1986,No page count available,eng,No rating,https://openlibrary.org/works/OL706578W,https://covers.openlibrary.org/b/id/697486-M.jpg
Overcoming thyroid disorders,David Brownstein,No description available,"Thyroid gland, Popular works, Diseases, Nutritional aspects, Diet therapy",2002,No page count available,eng,No rating,https://openlibrary.org/works/OL6043701W,https://covers.openlibrary.org/b/id/1698986-M.jpg
Devil In My Bed,Celeste Bradley,No description available,"Scandals, Man-woman relationships, Aristocracy (Social class), Social life and customs, Reunions, Widows, Fiction, Slaves, united states, Popular music, African americans, music, Enslaved persons, united states",2009,No page count available,eng,No rating,https://openlibrary.org/works/OL14909408W,https://covers.openlibrary.org/b/id/6305047-M.jpg
Child behavior,"Frances L. Ilg, Louis Bates Ames, Sidney Baker",Child behavior does make sense.,"Child development, Child psychology, Child rearing, Child study, Problem children, Opvoeding, Child Behavior, Ouders, Kinderen, Gedragsbeïnvloeding, Psychologie, Enfants, Puériculture, Éducation des enfants, Enfants difficiles, Popular works",1955,No page count available,eng,No rating,https://openlibrary.org/works/OL6323144W,https://covers.openlibrary.org/b/id/10214270-M.jpg
Blood and Guts,"Roy Porter, Porter, Roy","And I looked, and behold a pale horse and his name that sat on him was Death, and Hell followed with him.","Science, Medical, Nonfiction, Medicine, Popular works, History, Medicine, history, Medizin, Medicine--history, Medicine--history--popular works, Médecine--histoire--ouvrages de vulgarisation, Geneeskunde, Medicina--historia, Medicina--historia--obras de divulgación, History of medicine, Medicinepopular workshistory, Medicinehistory, Geschichte, R131 .p587 2003, Wz 40 p847b 2003, 610/.9, 44.01, Xb 2300, 15.08, 7,25, Ang",2003,No page count available,eng,No rating,https://openlibrary.org/works/OL7969789W,https://covers.openlibrary.org/b/id/246913-M.jpg
Getting the love you want workbook,"Harville Hendrix, Harville, PhD Hendrix, Helen LaKelly Hunt","Getting the Love You Want introduced you to the ""conscious marriage,"" a radically new understanding of marriage that fosters maximum psychological and spiritual growth.","Love, Psychology, Marriage, Imago relationship therapy, Marital psychotherapy, Popular works, Interpersonal Relations, Family & Relationships, Love / Sex / Marriage, Self-Help, Love & Romance, Self-Help / General, General, Interpersonal relations",2003,No page count available,eng,No rating,https://openlibrary.org/works/OL15140633W,https://covers.openlibrary.org/b/id/478920-M.jpg
The complete guide to homeopathy,Andrew Lockie,No description available,"Homeopathy, Popular works",1995,No page count available,eng,No rating,https://openlibrary.org/works/OL3747062W,https://covers.openlibrary.org/b/id/551425-M.jpg
Dunia yang dilipat,Yasraf Amir Piliang,No description available,"Popular culture, History",2011,No page count available,ind,No rating,https://openlibrary.org/works/OL15981668W,No thumbnail available
Staatsbürger-Taschenbuch,Carl Creifelds,No description available,"Law, Popular works",1969,No page count available,ger,No rating,https://openlibrary.org/works/OL2145115W,https://covers.openlibrary.org/b/id/4429194-M.jpg
Far as human eye could see,Isaac Asimov,No description available,"Science, Popular works",1987,No page count available,"spa, eng",No rating,https://openlibrary.org/works/OL46297W,https://covers.openlibrary.org/b/id/12698068-M.jpg
Neuro-linguistic programming workbook for dummies,"Romilla Ready, Kate Burton",No description available,"Neurolinguistic programming, Popular psychology, General, Self-Help / General, Self-Help",2008,No page count available,eng,No rating,https://openlibrary.org/works/OL5704169W,https://covers.openlibrary.org/b/id/2424710-M.jpg
Habits of a happy brain,Loretta Graziano Breuning,No description available,"Self-care, Health, Happiness, Neurotransmitters, Popular works, Neuropeptides, Physiological aspects",2015,No page count available,eng,No rating,https://openlibrary.org/works/OL19723946W,https://covers.openlibrary.org/b/id/10209199-M.jpg
Somewhere Only We Know,Maurene Goo,No description available,"Children's fiction, Singers, fiction, Popular music, fiction, Korean americans, fiction",2019,No page count available,eng,No rating,https://openlibrary.org/works/OL20152319W,https://covers.openlibrary.org/b/id/8796931-M.jpg
Grow Young with HGH,Ronald Klatz,What if I told you could live to be age one hundred in as healthy and vigorous condition as you are now?,"Longevity, Somatotropin, Physiological effect, Human Growth Hormone, Popular Works, Aging",1997,No page count available,eng,No rating,https://openlibrary.org/works/OL2071735W,https://covers.openlibrary.org/b/id/42756-M.jpg
European witch trials,Richard Kieckhefer,No description available,"History, Law, Medieval, Learning and scholarship, Medieval Law, Popular culture, Trials (Witchcraft), Popular culture, europe, Witchcraft, europe, LAW, Criminal Law, General, Medieval, Witchcraft",1976,No page count available,eng,No rating,https://openlibrary.org/works/OL2692514W,https://covers.openlibrary.org/b/id/8451976-M.jpg
Torn Apart,"James Patterson, Hal Friedman",No description available,"Biography & Autobiography, Nonfiction, OverDrive, Tourette syndrome, Compulsive behavior, Pediatric neurology, Child psychology, Childhood and youth, Health, Biography, Patients, Anxiety disorders, Tourette syndrome in children, Popular works, Anxiety in children",1998,No page count available,eng,No rating,https://openlibrary.org/works/OL15176291W,https://covers.openlibrary.org/b/id/7550882-M.jpg
What the bleep do we know!?,"William Arntz, Chasse, Mark Vicente",No description available,"Quantum theory, Miscellanea, Spiritual life, Popular psychology, Spiritual Healing, Body, Mind & Spirit, New Age / Body, Mind & Spirit, New Age, New Thought, Spiritual, Spirituality - General, Self-Help / General, Christianity - General",2005,No page count available,eng,No rating,https://openlibrary.org/works/OL5845811W,https://covers.openlibrary.org/b/id/505049-M.jpg
The birth partner,Penny Simkin,No description available,"Childbirth, Coaching, Complications, Labor (Obstetrics), Natural childbirth, Obstetric Delivery, Obstetric Labor, Postnatal care, Pregnancy, Social Support, Popular Works, Natural Childbirth, Complicated Labor, Labor, Complicated, Postnatal Care, Labor (obstetrics), complications",1989,No page count available,eng,No rating,https://openlibrary.org/works/OL4104904W,https://covers.openlibrary.org/b/id/782752-M.jpg
Depressed & anxious,Thomas Marra,No description available,"Anxiety, Dialectical behavior therapy, Mental Depression, Popular works, Treatment, Depression, mental",2004,No page count available,eng,No rating,https://openlibrary.org/works/OL5756888W,https://covers.openlibrary.org/b/id/821538-M.jpg
Hit Makers,Derek Thompson,No description available,"Popular culture, Consumption (economics), Popularity, Marketing, social aspects, Industrial management",2017,No page count available,eng,No rating,https://openlibrary.org/works/OL20218949W,https://covers.openlibrary.org/b/id/8871003-M.jpg
"Literature, popular culture, and society",Leo Lowenthal,No description available,"Art, Intellectual life, Literature and society, Popular culture, Popular literature",1961,No page count available,eng,No rating,https://openlibrary.org/works/OL4581257W,https://covers.openlibrary.org/b/id/10353544-M.jpg
Queer criminology,Carrie L. Buist,No description available,"Administration of Criminal justice, Sexual minorities, Criminology, Criminal justice, administration of, Minorités sexuelles, Criminologie, LGBTQ+, POLITICAL SCIENCE, Public Policy, Cultural Policy, SOCIAL SCIENCE, Anthropology, Cultural, Popular Culture, HBTQ-personer, Kriminalpolitik, Diskriminering, Heteronormativitet, Queer",2015,No page count available,eng,No rating,https://openlibrary.org/works/OL20018514W,https://covers.openlibrary.org/b/id/12671941-M.jpg
Know your rights!,Richard M. Alderman,No description available,"Law, Popular works, Law, texas, Law, popular works, Law, united states, popular works, Civil rights, united states",1985,No page count available,"spa, eng",No rating,https://openlibrary.org/works/OL52918W,https://covers.openlibrary.org/b/id/3780935-M.jpg
Living your unlived life,"Robert A. Johnson, Robert A. Johnson, Jerry Ruhl",No description available,"Middle age, Self-actualization (Psychology) in middle age, Life, Psychology, Nonfiction, Self-Improvement, Popular psychology, Applied Psychology, Self-Help, Diet / Health / Fitness, Aging, Developmental - Lifespan Development, Movements - Transpersonal, Self-Help / Aging, Self-actualization (psychology)",2007,No page count available,eng,No rating,https://openlibrary.org/works/OL1996319W,https://covers.openlibrary.org/b/id/1952249-M.jpg
West's encyclopedia of American law,"Jeffrey Lehman, Shirelle Phelps",No description available,"Law, Popular works, Encyclopedias",2005,No page count available,eng,No rating,https://openlibrary.org/works/OL17006682W,https://covers.openlibrary.org/b/id/1481013-M.jpg
"Women, men, and language",Jennifer Coates,No description available,"Sex differences, Language and languages, Language and languages, sex differences, Langage et langues, Différences entre sexes, POLITICAL SCIENCE, Public Policy, Cultural Policy, SOCIAL SCIENCE, Anthropology, Cultural, Popular Culture, Språk och kön, Könsskillnader, Språk, Kommunikation, Sekseverschillen, Taalgebruik",1986,No page count available,eng,No rating,https://openlibrary.org/works/OL2980767W,https://covers.openlibrary.org/b/id/381992-M.jpg
Life before birth,Ashley Montagu,No description available,"Embryo, Fetus, Popular works, Pregnancy, Prenatal care, Prenatal Care, Popular Works",1964,No page count available,eng,No rating,https://openlibrary.org/works/OL1214450W,https://covers.openlibrary.org/b/id/9652074-M.jpg
Restful Sleep,Deepak Chopra,"Sleep, like good health in general, is something most people take for granted.","Insomnia, Popular works, Treatment, Ayurvedic Medicine, Insomnia, popular works, Medicine, ayurvedic",1994,No page count available,"spa, eng",No rating,https://openlibrary.org/works/OL548736W,https://covers.openlibrary.org/b/id/8276355-M.jpg
Science matters,"Robert M. Hazen, Jame Trefil","Your life is filled with routine-you set your alarm clock at night, take a shower in the morning, brush your teeth after breakfast, pay your bills on time, and fasten your seat belt.","Science, Popular works, Nonfiction, New York Times reviewed, Science, popular works",1990,No page count available,eng,No rating,https://openlibrary.org/works/OL1996582W,https://covers.openlibrary.org/b/id/4022082-M.jpg
Medicines,Peter Parish,No description available,"Chemotherapy, Classification, Drug therapy, Drugs, Pharmacology, Popular works, Specific Medicines, Drug-Related Side Effects and Adverse Reactions, Pharmaceutical Preparations, Adverse effects, Medicine, popular, Self-care, health, Drugs, dictionaries",1976,No page count available,eng,No rating,https://openlibrary.org/works/OL6554409W,https://covers.openlibrary.org/b/id/11385097-M.jpg
The popularity papers,Amy Ignatow,No description available,"Best friends, Schools, Scrapbooks, Popularity, Friendship, Fiction, Juvenile fiction, Children's fiction, Popularity, fiction, Friendship, fiction, Schools, fiction, Readers, School stories, Children's stories, American, JUVENILE FICTION, Humorous Stories, Scrapbooking",2010,No page count available,eng,No rating,https://openlibrary.org/works/OL15440981W,https://covers.openlibrary.org/b/id/7090677-M.jpg
The Peter Norton Programmer's guide to the IBM PC,Peter Norton,No description available,"IBM Personal Computer, Programming, Microcomputadores, Circuitos (Hardware), Programmation, IBM-PC (Ordinateur), Popular works",1985,No page count available,eng,No rating,https://openlibrary.org/works/OL65477W,https://covers.openlibrary.org/b/id/7446489-M.jpg
How to Bake Pi,Eugenia Cheng,No description available,"abstraction, category theory, Metamathematics, Mathematics, Categories (Mathematics), Popular works, New York Times reviewed",2015,No page count available,"fre, eng",No rating,https://openlibrary.org/works/OL17316295W,https://covers.openlibrary.org/b/id/7394785-M.jpg
Notes from Underground,Stephen Duncombe,No description available,"Press and politics, Zines, Alternativpresse, Underground press publications, Underground periodicals, Little magazines, Periodicals, Popular culture, Zines -- United States, Little magazines -- United States, Underground periodicals -- United States, Press and politics -- United States, Magazin, Subkultur, Presse, LANGUAGE ARTS & DISCIPLINES / Publishing, United States, USA",1997,No page count available,eng,No rating,https://openlibrary.org/works/OL2700418W,https://covers.openlibrary.org/b/id/2062555-M.jpg
AD/HD for dummies,"Jeff Strong, Michael O. Flanagan, Lito Tejada-Flores","In 1980, a new term entered our vocabulary: Attention deficit disorder.","Treatment, Attention-deficit-disordered adults, Attention-deficit hyperactivity disorder, Attention-deficit-disordered children, Family & Health, Self-Help & Practical Interests, Family & Relationships, Cognition Disorders, Family / Parenting / Childbirth, Popular works, Child Care/Parenting, Parenting - Hyperactivity, Children with Special Needs, Family & Relationships / Parenting, Parenting - General, Attention-deficit hyperactivit",2004,No page count available,eng,No rating,https://openlibrary.org/works/OL5740967W,https://covers.openlibrary.org/b/id/7391546-M.jpg
Interior Chinatown,Charles Yu,No description available,"American literature, Asian americans, fiction, Actors, fiction, Fiction, family life, New York Times reviewed, Asian Americans, Fiction, Asian Americans in popular culture, FICTION, Asian American, Cultural Heritage, Literary, FICTION / Asian American, FICTION / Cultural Heritage, FICTION / Literary, Assimilation (Sociology), Racism, Actors, Television, Production and direction",2020,No page count available,No language specified,No rating,https://openlibrary.org/works/OL20640520W,https://covers.openlibrary.org/b/id/9257609-M.jpg
The New Healing Herbs,Michael Castleman,"In 1991, on a glacier in the Italian Alps that had melted back to an unusual extent, hikers stumbled on a dead body.","Herbs, Therapeutic use, Medicinal plants, Popular Works, Herbal Medicine, Medicinal Plants, Herbs, therapeutic use",2001,No page count available,eng,No rating,https://openlibrary.org/works/OL1895542W,https://covers.openlibrary.org/b/id/837138-M.jpg
The freedom from depression workbook,Les Carter,No description available,"Depression, Mental, Mental Depression, Popular works, Self-help techniques, Self-care, health, Depression, mental",1995,No page count available,eng,No rating,https://openlibrary.org/works/OL1705612W,https://covers.openlibrary.org/b/id/638059-M.jpg
A tour of the calculus,David Berlinski,No description available,"Calculus, Mathematics, Philosophy, Popular works, Calcul infinitésimal, Ouvrages de vulgarisation, Analyse (wiskunde), Mathematics, philosophy",1995,No page count available,eng,No rating,https://openlibrary.org/works/OL12184744W,https://covers.openlibrary.org/b/id/4653424-M.jpg
